c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.188,0.018,-0.096,0.491,0.636,-0.259,0.036,-0.062,-0.398,-0.802,0.034,0.009,-0.125,0.557,0.283,0.138,-0.049,-0.014,-0.397,0.556,0.153,0.001,0.334,0.52,-0.722
0.194,0.025,-0.089,0.522,0.61,-0.264,0.032,-0.066,-0.371,-0.775,0.039,0.024,-0.118,0.568,0.315,0.122,-0.059,-0.025,-0.453,0.581,0.145,-0.009,0.331,0.54,-0.683
0.205,0.029,-0.087,0.559,0.58,-0.277,0.024,-0.069,-0.341,-0.74,0.045,0.045,-0.116,0.586,0.35,0.106,-0.07,-0.028,-0.51,0.609,0.133,-0.024,0.328,0.554,-0.639
0.204,0.036,-0.081,0.59,0.547,-0.28,0.017,-0.07,-0.311,-0.714,0.05,0.064,-0.113,0.597,0.38,0.092,-0.081,-0.029,-0.561,0.637,0.125,-0.031,0.329,0.571,-0.593
0.203,0.042,-0.076,0.626,0.516,-0.287,0.011,-0.067,-0.278,-0.676,0.057,0.084,-0.113,0.609,0.41,0.076,-0.088,-0.035,-0.605,0.662,0.115,-0.043,0.325,0.587,-0.55
0.211,0.048,-0.071,0.661,0.476,-0.286,0.005,-0.063,-0.249,-0.649,0.067,0.114,-0.112,0.615,0.436,0.058,-0.096,-0.043,-0.655,0.685,0.101,-0.047,0.325,0.601,-0.505
0.215,0.056,-0.066,0.685,0.446,-0.286,-0.007,-0.061,-0.22,-0.607,0.073,0.144,-0.108,0.621,0.467,0.035,-0.104,-0.045,-0.703,0.707,0.088,-0.058,0.325,0.614,-0.461
0.22,0.061,-0.06,0.713,0.408,-0.292,-0.016,-0.05,-0.184,-0.569,0.076,0.171,-0.1,0.625,0.496,0.017,-0.112,-0.044,-0.746,0.722,0.082,-0.063,0.311,0.622,-0.411
0.221,0.067,-0.053,0.738,0.378,-0.289,-0.018,-0.045,-0.16,-0.529,0.081,0.193,-0.096,0.626,0.53,-0.004,-0.121,-0.048,-0.782,0.737,0.073,-0.078,0.308,0.627,-0.361
0.216,0.073,-0.043,0.766,0.361,-0.29,-0.023,-0.041,-0.126,-0.489,0.083,0.215,-0.096,0.627,0.557,-0.026,-0.123,-0.059,-0.821,0.752,0.064,-0.088,0.298,0.629,-0.317
0.212,0.074,-0.04,0.792,0.347,-0.291,-0.035,-0.035,-0.095,-0.447,0.086,0.244,-0.095,0.625,0.585,-0.041,-0.129,-0.068,-0.856,0.764,0.054,-0.095,0.292,0.631,-0.269
0.211,0.078,-0.032,0.804,0.338,-0.282,-0.036,-0.025,-0.067,-0.408,0.088,0.258,-0.09,0.62,0.609,-0.061,-0.133,-0.077,-0.89,0.772,0.046,-0.099,0.29,0.638,-0.22
0.211,0.079,-0.026,0.824,0.339,-0.282,-0.045,-0.024,-0.036,-0.361,0.094,0.279,-0.082,0.622,0.628,-0.08,-0.133,-0.085,-0.92,0.781,0.034,-0.109,0.279,0.637,-0.173
0.208,0.078,-0.02,0.839,0.352,-0.283,-0.054,-0.021,-0.008,-0.32,0.09,0.299,-0.074,0.62,0.647,-0.098,-0.135,-0.095,-0.955,0.782,0.026,-0.114,0.266,0.636,-0.124
0.204,0.077,-0.01,0.847,0.375,-0.281,-0.066,-0.021,0.023,-0.272,0.086,0.317,-0.062,0.616,0.661,-0.115,-0.136,-0.105,-0.976,0.784,0.018,-0.12,0.251,0.639,-0.072
0.195,0.078,-0.002,0.857,0.4,-0.275,-0.068,-0.014,0.052,-0.229,0.09,0.331,-0.053,0.611,0.675,-0.129,-0.133,-0.11,-0.995,0.782,0.01,-0.127,0.24,0.633,-0.022
0.193,0.083,0.016,0.869,0.436,-0.269,-0.076,-0.012,0.085,-0.186,0.094,0.345,-0.04,0.603,0.683,-0.148,-0.138,-0.121,-1.013,0.78,0.001,-0.133,0.231,0.631,0.031
0.191,0.084,0.023,0.866,0.473,-0.269,-0.086,-0.006,0.119,-0.143,0.097,0.363,-0.028,0.597,0.689,-0.163,-0.135,-0.132,-1.029,0.779,-0.01,-0.138,0.213,0.619,0.08
0.191,0.085,0.028,0.865,0.509,-0.26,-0.094,0.002,0.145,-0.095,0.103,0.378,-0.007,0.585,0.701,-0.18,-0.138,-0.138,-1.046,0.774,-0.023,-0.138,0.205,0.612,0.131
0.187,0.084,0.037,0.864,0.544,-0.251,-0.1,0.003,0.17,-0.053,0.105,0.39,0.006,0.571,0.705,-0.195,-0.136,-0.14,-1.058,0.767,-0.037,-0.144,0.192,0.602,0.179
0.182,0.088,0.047,0.869,0.58,-0.247,-0.109,0.006,0.202,-0.003,0.103,0.405,0.019,0.555,0.706,-0.209,-0.137,-0.143,-1.067,0.755,-0.047,-0.147,0.177,0.586,0.227
0.179,0.087,0.059,0.867,0.618,-0.236,-0.11,0.016,0.233,0.047,0.1,0.423,0.03,0.535,0.711,-0.223,-0.137,-0.145,-1.072,0.748,-0.053,-0.152,0.162,0.575,0.271
0.168,0.085,0.068,0.851,0.647,-0.227,-0.113,0.023,0.261,0.09,0.101,0.439,0.044,0.512,0.718,-0.236,-0.139,-0.146,-1.07,0.739,-0.064,-0.157,0.145,0.562,0.318
0.164,0.088,0.076,0.847,0.68,-0.22,-0.117,0.033,0.287,0.129,0.103,0.452,0.061,0.489,0.719,-0.251,-0.138,-0.148,-1.07,0.728,-0.077,-0.165,0.128,0.539,0.36
0.16,0.092,0.08,0.837,0.708,-0.211,-0.124,0.039,0.311,0.172,0.1,0.463,0.079,0.469,0.716,-0.263,-0.14,-0.152,-1.073,0.71,-0.087,-0.166,0.105,0.519,0.402
0.15,0.088,0.077,0.819,0.731,-0.196,-0.124,0.042,0.331,0.217,0.097,0.476,0.095,0.443,0.717,-0.273,-0.139,-0.15,-1.072,0.694,-0.099,-0.169,0.088,0.496,0.444
0.14,0.091,0.083,0.809,0.758,-0.186,-0.128,0.042,0.359,0.255,0.099,0.484,0.109,0.422,0.713,-0.287,-0.139,-0.148,-1.069,0.674,-0.106,-0.175,0.072,0.479,0.484
0.131,0.088,0.093,0.797,0.778,-0.178,-0.13,0.043,0.387,0.294,0.097,0.489,0.122,0.4,0.707,-0.296,-0.135,-0.144,-1.059,0.655,-0.114,-0.182,0.052,0.456,0.52
0.121,0.09,0.103,0.778,0.801,-0.172,-0.128,0.051,0.412,0.339,0.099,0.495,0.133,0.383,0.7,-0.31,-0.135,-0.145,-1.046,0.633,-0.12,-0.18,0.039,0.431,0.551
0.111,0.087,0.107,0.761,0.816,-0.16,-0.132,0.053,0.433,0.374,0.103,0.503,0.147,0.358,0.693,-0.32,-0.135,-0.15,-1.026,0.61,-0.124,-0.181,0.023,0.411,0.584
0.097,0.084,0.103,0.734,0.834,-0.155,-0.139,0.053,0.447,0.412,0.102,0.505,0.163,0.332,0.677,-0.328,-0.133,-0.154,-1.009,0.577,-0.133,-0.182,0.009,0.383,0.617
0.087,0.086,0.104,0.717,0.848,-0.142,-0.142,0.051,0.462,0.449,0.103,0.504,0.176,0.308,0.656,-0.33,-0.131,-0.157,-0.995,0.551,-0.14,-0.183,-0.008,0.36,0.652
0.076,0.081,0.107,0.693,0.86,-0.13,-0.146,0.05,0.483,0.485,0.098,0.504,0.187,0.283,0.645,-0.333,-0.131,-0.155,-0.979,0.519,-0.141,-0.18,-0.018,0.341,0.687
0.067,0.076,0.11,0.672,0.87,-0.12,-0.147,0.048,0.496,0.513,0.091,0.501,0.196,0.255,0.629,-0.337,-0.128,-0.155,-0.952,0.494,-0.144,-0.181,-0.028,0.317,0.715
0.061,0.077,0.114,0.65,0.881,-0.111,-0.151,0.048,0.512,0.55,0.087,0.494,0.201,0.23,0.608,-0.342,-0.122,-0.16,-0.922,0.466,-0.148,-0.182,-0.042,0.289,0.737
0.054,0.073,0.119,0.62,0.884,-0.096,-0.148,0.047,0.521,0.585,0.083,0.491,0.218,0.203,0.589,-0.343,-0.118,-0.159,-0.894,0.436,-0.156,-0.175,-0.054,0.258,0.764
0.045,0.07,0.118,0.589,0.887,-0.08,-0.144,0.052,0.53,0.615,0.075,0.489,0.225,0.174,0.563,-0.339,-0.114,-0.161,-0.857,0.403,-0.156,-0.168,-0.066,0.23,0.783
0.036,0.071,0.113,0.555,0.881,-0.067,-0.149,0.054,0.546,0.639,0.069,0.482,0.24,0.14,0.54,-0.338,-0.111,-0.162,-0.821,0.369,-0.16,-0.166,-0.08,0.205,0.806
0.024,0.072,0.113,0.515,0.883,-0.057,-0.145,0.051,0.553,0.667,0.062,0.473,0.247,0.114,0.517,-0.335,-0.105,-0.162,-0.792,0.338,-0.167,-0.163,-0.092,0.181,0.826
0.016,0.066,0.12,0.484,0.874,-0.041,-0.141,0.053,0.561,0.686,0.062,0.463,0.251,0.091,0.492,-0.333,-0.1,-0.159,-0.755,0.307,-0.168,-0.158,-0.105,0.156,0.848
0.011,0.066,0.118,0.45,0.865,-0.024,-0.138,0.056,0.572,0.711,0.056,0.458,0.259,0.062,0.468,-0.337,-0.095,-0.152,-0.716,0.269,-0.172,-0.154,-0.112,0.128,0.861
-0.001,0.06,0.114,0.409,0.852,-0.004,-0.132,0.059,0.572,0.735,0.056,0.446,0.264,0.04,0.441,-0.335,-0.087,-0.149,-0.675,0.238,-0.176,-0.146,-0.126,0.093,0.869
-0.009,0.06,0.115,0.37,0.843,0.019,-0.131,0.062,0.579,0.758,0.059,0.435,0.272,0.015,0.411,-0.331,-0.083,-0.142,-0.631,0.197,-0.181,-0.141,-0.134,0.064,0.882
-0.021,0.059,0.115,0.332,0.832,0.042,-0.125,0.064,0.581,0.767,0.057,0.423,0.274,-0.013,0.385,-0.327,-0.075,-0.134,-0.59,0.161,-0.183,-0.136,-0.149,0.037,0.888
-0.029,0.058,0.116,0.296,0.817,0.067,-0.128,0.065,0.582,0.779,0.055,0.407,0.266,-0.042,0.353,-0.32,-0.067,-0.132,-0.544,0.124,-0.188,-0.132,-0.162,0.011,0.885
-0.037,0.057,0.117,0.256,0.8,0.095,-0.124,0.063,0.579,0.792,0.056,0.393,0.267,-0.068,0.325,-0.318,-0.061,-0.122,-0.503,0.088,-0.19,-0.126,-0.17,-0.018,0.893
-0.044,0.052,0.118,0.217,0.784,0.126,-0.116,0.058,0.576,0.801,0.049,0.38,0.267,-0.094,0.295,-0.311,-0.052,-0.114,-0.459,0.057,-0.189,-0.117,-0.181,-0.047,0.895
-0.049,0.046,0.116,0.183,0.76,0.157,-0.118,0.061,0.569,0.809,0.048,0.363,0.269,-0.12,0.259,-0.305,-0.047,-0.109,-0.412,0.019,-0.188,-0.112,-0.196,-0.081,0.898
-0.055,0.045,0.114,0.141,0.74,0.192,-0.117,0.059,0.562,0.818,0.044,0.348,0.271,-0.149,0.234,-0.301,-0.044,-0.102,-0.362,-0.013,-0.192,-0.1,-0.205,-0.112,0.889
-0.06,0.038,0.115,0.098,0.72,0.224,-0.116,0.056,0.558,0.818,0.041,0.328,0.276,-0.177,0.204,-0.29,-0.034,-0.098,-0.312,-0.048,-0.192,-0.093,-0.217,-0.141,0.878
-0.068,0.04,0.117,0.063,0.7,0.254,-0.117,0.055,0.553,0.815,0.037,0.312,0.274,-0.208,0.169,-0.281,-0.026,-0.091,-0.267,-0.087,-0.192,-0.086,-0.228,-0.169,0.867
-0.081,0.034,0.114,0.023,0.672,0.285,-0.112,0.051,0.542,0.818,0.03,0.296,0.267,-0.241,0.133,-0.267,-0.02,-0.089,-0.221,-0.12,-0.184,-0.082,-0.242,-0.194,0.853
-0.089,0.027,0.115,-0.015,0.641,0.317,-0.109,0.053,0.53,0.816,0.027,0.276,0.266,-0.265,0.096,-0.252,-0.02,-0.088,-0.173,-0.151,-0.181,-0.072,-0.249,-0.215,0.84
-0.101,0.021,0.11,-0.055,0.61,0.342,-0.098,0.051,0.513,0.813,0.022,0.257,0.269,-0.293,0.064,-0.244,-0.018,-0.08,-0.124,-0.188,-0.175,-0.065,-0.255,-0.242,0.83
-0.109,0.02,0.107,-0.093,0.58,0.368,-0.098,0.049,0.498,0.806,0.015,0.236,0.265,-0.316,0.03,-0.232,-0.015,-0.073,-0.069,-0.216,-0.17,-0.059,-0.263,-0.265,0.813
-0.114,0.015,0.111,-0.128,0.55,0.399,-0.098,0.046,0.479,0.801,0.011,0.212,0.261,-0.336,-0.007,-0.217,-0.007,-0.065,-0.02,-0.255,-0.166,-0.057,-0.271,-0.291,0.798
-0.127,0.014,0.112,-0.171,0.518,0.427,-0.092,0.045,0.465,0.79,0.007,0.19,0.254,-0.354,-0.036,-0.203,-0.004,-0.056,0.032,-0.284,-0.163,-0.054,-0.271,-0.311,0.77
-0.132,0.013,0.111,-0.204,0.479,0.454,-0.085,0.048,0.449,0.776,-0.002,0.165,0.248,-0.375,-0.073,-0.181,0.004,-0.049,0.08,-0.318,-0.155,-0.05,-0.278,-0.334,0.747
-0.145,0.008,0.11,-0.245,0.439,0.475,-0.079,0.051,0.429,0.763,-0.006,0.141,0.236,-0.395,-0.106,-0.167,0.008,-0.036,0.131,-0.349,-0.147,-0.038,-0.278,-0.356,0.724
-0.149,0.003,0.109,-0.283,0.401,0.499,-0.069,0.051,0.404,0.746,-0.008,0.116,0.23,-0.41,-0.139,-0.154,0.013,-0.029,0.184,-0.376,-0.143,-0.033,-0.278,-0.369,0.7
-0.146,0,0.109,-0.321,0.363,0.518,-0.063,0.048,0.384,0.726,-0.009,0.094,0.225,-0.422,-0.169,-0.146,0.021,-0.021,0.231,-0.403,-0.137,-0.017,-0.276,-0.389,0.669
-0.147,-0.003,0.103,-0.358,0.324,0.536,-0.057,0.041,0.361,0.706,-0.015,0.072,0.216,-0.439,-0.197,-0.13,0.029,-0.007,0.279,-0.432,-0.13,-0.014,-0.274,-0.41,0.642
-0.149,-0.009,0.096,-0.391,0.289,0.554,-0.046,0.043,0.344,0.683,-0.021,0.052,0.208,-0.454,-0.227,-0.108,0.038,0,0.318,-0.456,-0.123,-0.005,-0.272,-0.426,0.61
-0.155,-0.014,0.092,-0.424,0.252,0.568,-0.04,0.036,0.328,0.659,-0.029,0.026,0.199,-0.465,-0.254,-0.092,0.044,0.004,0.356,-0.482,-0.118,0.002,-0.27,-0.443,0.577
-0.159,-0.015,0.081,-0.453,0.21,0.583,-0.03,0.038,0.307,0.632,-0.031,0,0.192,-0.477,-0.284,-0.08,0.052,0.012,0.4,-0.5,-0.105,0.007,-0.267,-0.459,0.539
-0.158,-0.023,0.079,-0.482,0.169,0.597,-0.02,0.04,0.28,0.607,-0.037,-0.023,0.183,-0.488,-0.312,-0.063,0.06,0.021,0.438,-0.519,-0.097,0.015,-0.266,-0.472,0.505
-0.161,-0.029,0.072,-0.509,0.136,0.609,-0.013,0.031,0.253,0.576,-0.039,-0.042,0.177,-0.5,-0.341,-0.051,0.065,0.025,0.477,-0.54,-0.09,0.022,-0.258,-0.481,0.466
-0.156,-0.031,0.066,-0.533,0.102,0.619,-0.005,0.024,0.228,0.543,-0.043,-0.06,0.169,-0.508,-0.366,-0.034,0.073,0.026,0.514,-0.557,-0.078,0.027,-0.255,-0.492,0.427
-0.155,-0.036,0.056,-0.561,0.061,0.626,0.005,0.021,0.205,0.516,-0.053,-0.085,0.159,-0.514,-0.389,-0.018,0.077,0.032,0.551,-0.576,-0.071,0.033,-0.251,-0.505,0.39
-0.162,-0.038,0.047,-0.583,0.033,0.629,0.012,0.023,0.181,0.484,-0.059,-0.109,0.149,-0.525,-0.411,-0.003,0.083,0.038,0.584,-0.595,-0.064,0.034,-0.248,-0.511,0.352
-0.166,-0.043,0.046,-0.605,0.004,0.632,0.021,0.023,0.154,0.452,-0.062,-0.13,0.143,-0.53,-0.439,0.011,0.09,0.044,0.617,-0.609,-0.057,0.047,-0.244,-0.518,0.314
-0.168,-0.047,0.04,-0.622,-0.034,0.638,0.018,0.022,0.128,0.419,-0.064,-0.15,0.129,-0.53,-0.459,0.02,0.099,0.055,0.653,-0.619,-0.049,0.051,-0.239,-0.519,0.274
-0.171,-0.052,0.04,-0.637,-0.064,0.643,0.025,0.026,0.096,0.384,-0.064,-0.168,0.12,-0.535,-0.484,0.035,0.106,0.06,0.691,-0.631,-0.04,0.059,-0.232,-0.524,0.233
-0.171,-0.057,0.033,-0.654,-0.092,0.643,0.026,0.022,0.066,0.347,-0.07,-0.185,0.105,-0.534,-0.501,0.049,0.109,0.064,0.719,-0.642,-0.033,0.07,-0.219,-0.522,0.195
-0.17,-0.062,0.024,-0.664,-0.117,0.642,0.034,0.017,0.04,0.307,-0.074,-0.205,0.091,-0.538,-0.523,0.064,0.113,0.072,0.752,-0.654,-0.027,0.078,-0.216,-0.526,0.154
-0.169,-0.064,0.013,-0.673,-0.148,0.635,0.038,0.015,0.017,0.271,-0.08,-0.225,0.078,-0.531,-0.534,0.079,0.119,0.081,0.775,-0.656,-0.018,0.087,-0.214,-0.522,0.117
-0.17,-0.062,0.005,-0.681,-0.173,0.633,0.045,0.016,-0.012,0.238,-0.078,-0.246,0.069,-0.525,-0.55,0.091,0.122,0.088,0.801,-0.658,-0.008,0.091,-0.206,-0.522,0.081
-0.176,-0.062,-0.003,-0.688,-0.196,0.626,0.047,0.011,-0.039,0.2,-0.074,-0.262,0.053,-0.522,-0.563,0.106,0.123,0.093,0.818,-0.657,0.001,0.097,-0.197,-0.515,0.038
-0.17,-0.063,-0.008,-0.684,-0.225,0.624,0.052,0.01,-0.066,0.162,-0.076,-0.281,0.037,-0.513,-0.578,0.124,0.118,0.1,0.834,-0.655,0.01,0.106,-0.19,-0.511,0
-0.169,-0.063,-0.013,-0.685,-0.254,0.617,0.057,0.007,-0.085,0.126,-0.076,-0.3,0.023,-0.501,-0.587,0.141,0.123,0.103,0.851,-0.654,0.019,0.107,-0.182,-0.502,-0.042
-0.162,-0.058,-0.018,-0.69,-0.275,0.603,0.068,-0.004,-0.111,0.086,-0.077,-0.319,0.011,-0.492,-0.6,0.152,0.122,0.108,0.868,-0.648,0.026,0.109,-0.171,-0.501,-0.081
-0.153,-0.06,-0.031,-0.69,-0.302,0.59,0.077,-0.004,-0.136,0.053,-0.077,-0.331,0,-0.478,-0.605,0.166,0.123,0.115,0.877,-0.645,0.038,0.111,-0.167,-0.49,-0.122
-0.148,-0.06,-0.034,-0.687,-0.326,0.567,0.087,-0.006,-0.159,0.016,-0.074,-0.343,-0.014,-0.469,-0.608,0.179,0.122,0.122,0.884,-0.639,0.04,0.117,-0.163,-0.481,-0.166
-0.147,-0.059,-0.039,-0.687,-0.351,0.55,0.085,-0.011,-0.182,-0.021,-0.071,-0.351,-0.024,-0.454,-0.609,0.188,0.122,0.124,0.89,-0.626,0.053,0.124,-0.147,-0.469,-0.203
-0.145,-0.06,-0.041,-0.685,-0.371,0.535,0.091,-0.009,-0.205,-0.056,-0.07,-0.362,-0.039,-0.442,-0.616,0.202,0.123,0.126,0.896,-0.62,0.06,0.124,-0.132,-0.461,-0.239
-0.142,-0.065,-0.046,-0.674,-0.394,0.515,0.1,-0.01,-0.223,-0.093,-0.075,-0.371,-0.056,-0.426,-0.615,0.211,0.126,0.128,0.895,-0.609,0.066,0.131,-0.124,-0.448,-0.278
-0.132,-0.064,-0.05,-0.665,-0.407,0.5,0.107,-0.01,-0.242,-0.131,-0.076,-0.379,-0.068,-0.407,-0.615,0.223,0.127,0.132,0.894,-0.601,0.075,0.134,-0.111,-0.433,-0.318
-0.131,-0.064,-0.055,-0.659,-0.428,0.475,0.112,-0.014,-0.263,-0.168,-0.074,-0.389,-0.079,-0.392,-0.606,0.23,0.137,0.135,0.893,-0.587,0.082,0.136,-0.095,-0.421,-0.35
-0.125,-0.065,-0.057,-0.648,-0.442,0.45,0.112,-0.018,-0.287,-0.205,-0.074,-0.391,-0.094,-0.373,-0.602,0.234,0.128,0.139,0.887,-0.568,0.089,0.138,-0.082,-0.406,-0.383
-0.118,-0.071,-0.059,-0.633,-0.458,0.432,0.112,-0.015,-0.303,-0.239,-0.071,-0.397,-0.104,-0.352,-0.594,0.243,0.123,0.136,0.874,-0.555,0.097,0.147,-0.072,-0.385,-0.414
-0.115,-0.073,-0.057,-0.619,-0.468,0.412,0.109,-0.024,-0.32,-0.276,-0.069,-0.4,-0.12,-0.332,-0.589,0.248,0.118,0.137,0.867,-0.533,0.099,0.15,-0.057,-0.367,-0.441
-0.112,-0.075,-0.06,-0.601,-0.479,0.394,0.111,-0.029,-0.338,-0.31,-0.07,-0.4,-0.125,-0.314,-0.581,0.257,0.118,0.138,0.853,-0.51,0.106,0.147,-0.042,-0.349,-0.468
-0.102,-0.074,-0.066,-0.58,-0.489,0.367,0.117,-0.024,-0.355,-0.342,-0.068,-0.404,-0.132,-0.291,-0.568,0.258,0.116,0.136,0.835,-0.498,0.113,0.147,-0.03,-0.334,-0.496
-0.094,-0.07,-0.074,-0.557,-0.498,0.342,0.12,-0.031,-0.366,-0.371,-0.066,-0.406,-0.142,-0.269,-0.554,0.262,0.112,0.136,0.817,-0.473,0.118,0.143,-0.02,-0.315,-0.524
-0.084,-0.072,-0.075,-0.535,-0.505,0.314,0.121,-0.038,-0.384,-0.399,-0.068,-0.405,-0.151,-0.246,-0.544,0.266,0.106,0.14,0.797,-0.454,0.119,0.138,-0.004,-0.292,-0.551
-0.081,-0.075,-0.078,-0.512,-0.516,0.282,0.121,-0.038,-0.399,-0.424,-0.064,-0.408,-0.16,-0.225,-0.531,0.271,0.103,0.14,0.78,-0.43,0.122,0.137,0.007,-0.274,-0.569
-0.069,-0.077,-0.082,-0.488,-0.522,0.258,0.12,-0.044,-0.409,-0.45,-0.069,-0.404,-0.169,-0.2,-0.521,0.278,0.093,0.139,0.763,-0.405,0.123,0.133,0.024,-0.251,-0.593
-0.063,-0.077,-0.086,-0.464,-0.526,0.232,0.121,-0.046,-0.422,-0.476,-0.068,-0.405,-0.176,-0.179,-0.504,0.282,0.092,0.135,0.741,-0.389,0.123,0.137,0.038,-0.229,-0.616
-0.056,-0.067,-0.093,-0.438,-0.53,0.203,0.119,-0.048,-0.435,-0.503,-0.069,-0.4,-0.184,-0.157,-0.483,0.287,0.092,0.137,0.718,-0.365,0.127,0.137,0.048,-0.208,-0.635
-0.046,-0.064,-0.096,-0.412,-0.535,0.173,0.118,-0.047,-0.445,-0.529,-0.069,-0.398,-0.187,-0.132,-0.459,0.283,0.09,0.135,0.689,-0.344,0.135,0.135,0.063,-0.185,-0.654
-0.038,-0.06,-0.097,-0.382,-0.539,0.144,0.119,-0.048,-0.453,-0.549,-0.067,-0.396,-0.198,-0.11,-0.44,0.282,0.09,0.13,0.661,-0.32,0.138,0.136,0.075,-0.159,-0.669
-0.032,-0.058,-0.102,-0.356,-0.542,0.117,0.12,-0.052,-0.458,-0.566,-0.068,-0.393,-0.198,-0.087,-0.417,0.286,0.085,0.13,0.633,-0.29,0.136,0.131,0.087,-0.132,-0.683
-0.02,-0.059,-0.094,-0.327,-0.545,0.088,0.12,-0.049,-0.469,-0.589,-0.066,-0.387,-0.204,-0.064,-0.4,0.28,0.083,0.125,0.6,-0.263,0.138,0.131,0.101,-0.108,-0.697
-0.011,-0.052,-0.097,-0.297,-0.54,0.06,0.115,-0.048,-0.475,-0.607,-0.064,-0.382,-0.211,-0.041,-0.371,0.28,0.078,0.118,0.573,-0.234,0.143,0.126,0.111,-0.084,-0.707
-0.002,-0.049,-0.092,-0.266,-0.538,0.032,0.115,-0.049,-0.481,-0.626,-0.063,-0.369,-0.214,-0.017,-0.348,0.275,0.077,0.113,0.538,-0.204,0.149,0.121,0.121,-0.062,-0.719
0.009,-0.045,-0.095,-0.239,-0.535,-0.002,0.118,-0.047,-0.481,-0.642,-0.055,-0.361,-0.218,0.008,-0.318,0.265,0.075,0.109,0.502,-0.174,0.15,0.119,0.126,-0.037,-0.726
0.022,-0.039,-0.103,-0.205,-0.535,-0.03,0.114,-0.047,-0.482,-0.65,-0.053,-0.349,-0.218,0.03,-0.291,0.259,0.077,0.11,0.467,-0.142,0.149,0.114,0.137,-0.015,-0.724
0.028,-0.037,-0.1,-0.174,-0.524,-0.061,0.116,-0.048,-0.481,-0.658,-0.047,-0.342,-0.223,0.06,-0.271,0.257,0.073,0.101,0.432,-0.111,0.15,0.104,0.145,0.008,-0.726
0.038,-0.031,-0.105,-0.143,-0.515,-0.092,0.114,-0.047,-0.482,-0.667,-0.045,-0.333,-0.227,0.081,-0.243,0.254,0.071,0.095,0.395,-0.08,0.143,0.101,0.148,0.034,-0.722
0.05,-0.032,-0.11,-0.11,-0.503,-0.119,0.107,-0.046,-0.477,-0.676,-0.042,-0.318,-0.228,0.107,-0.216,0.247,0.06,0.091,0.357,-0.047,0.149,0.095,0.158,0.059,-0.721
0.062,-0.028,-0.108,-0.076,-0.488,-0.148,0.106,-0.048,-0.475,-0.682,-0.036,-0.302,-0.236,0.125,-0.195,0.24,0.054,0.09,0.321,-0.014,0.152,0.096,0.167,0.082,-0.719
0.075,-0.027,-0.112,-0.047,-0.472,-0.171,0.102,-0.051,-0.468,-0.682,-0.033,-0.286,-0.235,0.151,-0.167,0.235,0.05,0.088,0.283,0.019,0.149,0.093,0.167,0.106,-0.714
0.088,-0.028,-0.113,-0.016,-0.454,-0.2,0.099,-0.051,-0.462,-0.682,-0.021,-0.269,-0.228,0.171,-0.142,0.229,0.046,0.086,0.237,0.051,0.147,0.095,0.171,0.127,-0.704
