c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.057,-0.186,-0.214,-0.146,0.146,0.053,0.019,0.331,-0.509,0.27,0.011,0.035,-0.66,0.473,0.005,-0.036,0.229,0.009,-1.046,-0.03,0.086,0.107,-0.089,0.538,-0.105
0.057,-0.178,-0.187,-0.108,0.137,0.051,0.019,0.37,-0.529,0.263,0.019,0.04,-0.619,0.441,-0.02,-0.036,0.242,0.027,-1.034,-0.046,0.085,0.109,-0.067,0.569,-0.099
0.048,-0.174,-0.15,-0.066,0.123,0.05,0.016,0.407,-0.539,0.255,0.023,0.043,-0.578,0.404,-0.046,-0.038,0.25,0.046,-1.018,-0.058,0.095,0.106,-0.049,0.6,-0.096
0.043,-0.164,-0.122,-0.017,0.105,0.048,0.016,0.449,-0.556,0.247,0.03,0.05,-0.539,0.371,-0.071,-0.044,0.254,0.064,-1.005,-0.072,0.094,0.105,-0.028,0.635,-0.094
0.036,-0.158,-0.085,0.023,0.096,0.046,0.012,0.485,-0.571,0.235,0.036,0.051,-0.492,0.33,-0.093,-0.052,0.262,0.082,-0.987,-0.084,0.092,0.104,-0.005,0.662,-0.088
0.032,-0.151,-0.05,0.065,0.082,0.043,0.011,0.518,-0.583,0.224,0.043,0.055,-0.446,0.288,-0.117,-0.054,0.268,0.102,-0.968,-0.099,0.095,0.101,0.015,0.694,-0.084
0.033,-0.141,-0.017,0.109,0.07,0.043,0.006,0.551,-0.59,0.208,0.046,0.051,-0.407,0.254,-0.138,-0.057,0.267,0.119,-0.953,-0.114,0.095,0.097,0.033,0.716,-0.079
0.03,-0.126,0.02,0.148,0.057,0.038,-0.001,0.584,-0.6,0.197,0.053,0.058,-0.361,0.213,-0.165,-0.062,0.275,0.137,-0.935,-0.123,0.102,0.1,0.052,0.742,-0.078
0.022,-0.113,0.053,0.191,0.049,0.036,0.001,0.612,-0.608,0.188,0.056,0.06,-0.31,0.177,-0.185,-0.067,0.279,0.158,-0.906,-0.131,0.106,0.096,0.073,0.768,-0.071
0.02,-0.102,0.089,0.224,0.038,0.035,-0.001,0.639,-0.612,0.178,0.06,0.069,-0.265,0.14,-0.205,-0.068,0.284,0.166,-0.883,-0.142,0.107,0.093,0.088,0.794,-0.068
0.016,-0.092,0.122,0.265,0.032,0.029,-0.001,0.66,-0.612,0.16,0.061,0.071,-0.22,0.097,-0.226,-0.076,0.279,0.183,-0.857,-0.155,0.114,0.089,0.107,0.816,-0.067
0.014,-0.078,0.155,0.307,0.02,0.025,-0.002,0.683,-0.613,0.146,0.063,0.079,-0.167,0.057,-0.242,-0.085,0.278,0.199,-0.828,-0.165,0.108,0.089,0.13,0.837,-0.061
0.01,-0.069,0.195,0.342,0.014,0.022,-0.005,0.699,-0.606,0.133,0.066,0.081,-0.111,0.014,-0.253,-0.092,0.28,0.213,-0.788,-0.174,0.11,0.085,0.148,0.855,-0.05
0.005,-0.054,0.224,0.378,0.002,0.017,-0.007,0.714,-0.602,0.118,0.068,0.086,-0.064,-0.021,-0.27,-0.098,0.276,0.229,-0.756,-0.188,0.112,0.087,0.165,0.87,-0.044
0.001,-0.042,0.251,0.413,-0.009,0.011,-0.01,0.729,-0.59,0.096,0.071,0.088,-0.014,-0.052,-0.289,-0.101,0.272,0.24,-0.715,-0.198,0.113,0.085,0.18,0.878,-0.038
-0.005,-0.033,0.28,0.445,-0.023,0.007,-0.011,0.743,-0.589,0.081,0.077,0.096,0.039,-0.088,-0.308,-0.106,0.276,0.255,-0.678,-0.205,0.11,0.085,0.198,0.888,-0.033
-0.011,-0.022,0.305,0.476,-0.04,0.003,-0.004,0.752,-0.582,0.063,0.077,0.095,0.091,-0.124,-0.317,-0.112,0.271,0.27,-0.635,-0.215,0.102,0.086,0.213,0.893,-0.024
-0.012,-0.012,0.335,0.506,-0.054,0,-0.01,0.765,-0.57,0.046,0.088,0.101,0.139,-0.164,-0.334,-0.118,0.268,0.288,-0.595,-0.228,0.096,0.086,0.23,0.896,-0.024
-0.023,-0.004,0.36,0.538,-0.067,-0.009,-0.012,0.775,-0.56,0.026,0.09,0.1,0.184,-0.206,-0.348,-0.121,0.26,0.305,-0.552,-0.237,0.096,0.083,0.246,0.897,-0.019
-0.031,0.01,0.386,0.567,-0.075,-0.008,-0.012,0.782,-0.548,0.005,0.088,0.104,0.231,-0.242,-0.36,-0.121,0.257,0.317,-0.506,-0.248,0.092,0.081,0.265,0.903,-0.012
-0.038,0.024,0.408,0.591,-0.078,-0.008,-0.018,0.785,-0.54,-0.013,0.09,0.106,0.275,-0.28,-0.374,-0.119,0.252,0.328,-0.465,-0.252,0.09,0.075,0.276,0.899,-0.01
-0.039,0.035,0.428,0.615,-0.085,-0.013,-0.022,0.787,-0.527,-0.032,0.093,0.104,0.315,-0.309,-0.392,-0.119,0.244,0.333,-0.427,-0.262,0.081,0.068,0.292,0.89,-0.011
-0.048,0.043,0.45,0.643,-0.093,-0.018,-0.026,0.794,-0.509,-0.043,0.095,0.101,0.353,-0.344,-0.405,-0.112,0.236,0.342,-0.379,-0.27,0.08,0.067,0.303,0.881,-0.005
-0.052,0.054,0.472,0.659,-0.101,-0.019,-0.027,0.793,-0.497,-0.054,0.097,0.102,0.392,-0.375,-0.411,-0.117,0.23,0.354,-0.334,-0.278,0.076,0.065,0.317,0.874,0.002
-0.053,0.062,0.494,0.681,-0.108,-0.023,-0.03,0.786,-0.478,-0.064,0.094,0.1,0.432,-0.411,-0.414,-0.12,0.216,0.36,-0.281,-0.281,0.077,0.064,0.326,0.86,0.007
-0.06,0.069,0.513,0.698,-0.115,-0.029,-0.036,0.779,-0.459,-0.077,0.095,0.103,0.471,-0.441,-0.424,-0.119,0.205,0.361,-0.231,-0.286,0.074,0.053,0.335,0.846,0.013
-0.065,0.08,0.533,0.715,-0.12,-0.036,-0.036,0.772,-0.44,-0.096,0.09,0.1,0.511,-0.469,-0.43,-0.113,0.196,0.359,-0.177,-0.284,0.072,0.053,0.338,0.832,0.023
-0.067,0.091,0.542,0.73,-0.127,-0.038,-0.033,0.761,-0.421,-0.11,0.09,0.094,0.549,-0.501,-0.432,-0.112,0.192,0.364,-0.123,-0.284,0.068,0.048,0.344,0.809,0.031
-0.065,0.093,0.558,0.74,-0.135,-0.045,-0.032,0.752,-0.402,-0.117,0.094,0.092,0.587,-0.526,-0.433,-0.111,0.183,0.367,-0.078,-0.283,0.061,0.04,0.348,0.782,0.037
-0.069,0.103,0.572,0.75,-0.147,-0.053,-0.025,0.736,-0.38,-0.128,0.093,0.08,0.619,-0.55,-0.427,-0.107,0.171,0.367,-0.021,-0.285,0.062,0.034,0.353,0.758,0.046
-0.068,0.112,0.584,0.759,-0.152,-0.056,-0.024,0.718,-0.361,-0.145,0.09,0.08,0.654,-0.577,-0.42,-0.104,0.164,0.369,0.029,-0.286,0.062,0.034,0.355,0.733,0.056
-0.067,0.122,0.594,0.761,-0.157,-0.056,-0.023,0.693,-0.339,-0.163,0.086,0.083,0.687,-0.598,-0.418,-0.104,0.159,0.364,0.08,-0.277,0.059,0.023,0.359,0.707,0.059
-0.07,0.132,0.6,0.767,-0.162,-0.058,-0.022,0.672,-0.313,-0.173,0.084,0.078,0.714,-0.616,-0.421,-0.101,0.145,0.355,0.13,-0.27,0.057,0.014,0.366,0.68,0.061
-0.071,0.143,0.608,0.766,-0.167,-0.057,-0.019,0.653,-0.291,-0.183,0.088,0.074,0.739,-0.634,-0.42,-0.094,0.136,0.351,0.176,-0.271,0.049,0.008,0.366,0.651,0.067
-0.07,0.151,0.612,0.763,-0.164,-0.056,-0.02,0.634,-0.267,-0.195,0.087,0.065,0.763,-0.652,-0.42,-0.087,0.121,0.349,0.218,-0.269,0.047,0.002,0.364,0.618,0.07
-0.067,0.155,0.612,0.756,-0.169,-0.057,-0.019,0.606,-0.245,-0.2,0.089,0.061,0.78,-0.665,-0.411,-0.089,0.109,0.347,0.257,-0.266,0.043,-0.007,0.363,0.587,0.071
-0.069,0.159,0.616,0.753,-0.168,-0.057,-0.022,0.585,-0.218,-0.208,0.086,0.062,0.804,-0.674,-0.405,-0.086,0.092,0.344,0.296,-0.264,0.037,-0.012,0.36,0.559,0.073
-0.076,0.167,0.619,0.75,-0.174,-0.057,-0.026,0.557,-0.192,-0.216,0.084,0.055,0.819,-0.683,-0.395,-0.089,0.079,0.339,0.343,-0.257,0.031,-0.013,0.359,0.524,0.072
-0.071,0.171,0.62,0.742,-0.177,-0.054,-0.029,0.529,-0.161,-0.229,0.077,0.056,0.836,-0.69,-0.392,-0.085,0.066,0.328,0.383,-0.253,0.027,-0.012,0.355,0.487,0.078
-0.079,0.175,0.618,0.735,-0.179,-0.054,-0.033,0.503,-0.129,-0.234,0.079,0.054,0.85,-0.696,-0.385,-0.078,0.054,0.318,0.425,-0.243,0.022,-0.016,0.354,0.456,0.082
-0.084,0.179,0.606,0.723,-0.181,-0.059,-0.03,0.477,-0.102,-0.242,0.08,0.048,0.863,-0.701,-0.376,-0.072,0.039,0.308,0.464,-0.24,0.01,-0.02,0.35,0.416,0.085
-0.087,0.184,0.598,0.711,-0.186,-0.063,-0.032,0.447,-0.074,-0.252,0.074,0.05,0.873,-0.705,-0.363,-0.066,0.027,0.3,0.5,-0.233,-0.001,-0.015,0.339,0.377,0.091
-0.09,0.187,0.59,0.695,-0.19,-0.067,-0.032,0.416,-0.045,-0.262,0.066,0.048,0.88,-0.703,-0.351,-0.066,0.014,0.296,0.536,-0.22,-0.002,-0.023,0.332,0.34,0.096
-0.089,0.189,0.582,0.683,-0.193,-0.063,-0.03,0.381,-0.014,-0.264,0.064,0.046,0.879,-0.702,-0.331,-0.064,0.005,0.284,0.575,-0.214,-0.003,-0.024,0.323,0.301,0.102
-0.095,0.196,0.569,0.669,-0.194,-0.062,-0.032,0.351,0.015,-0.276,0.057,0.04,0.886,-0.705,-0.323,-0.052,-0.007,0.272,0.615,-0.2,-0.007,-0.021,0.318,0.258,0.107
-0.091,0.2,0.557,0.648,-0.199,-0.064,-0.035,0.318,0.045,-0.283,0.057,0.034,0.877,-0.702,-0.312,-0.051,-0.014,0.259,0.649,-0.186,-0.014,-0.02,0.309,0.223,0.111
-0.087,0.206,0.546,0.625,-0.197,-0.067,-0.034,0.28,0.074,-0.288,0.05,0.032,0.875,-0.698,-0.295,-0.037,-0.028,0.242,0.677,-0.175,-0.015,-0.022,0.3,0.183,0.115
-0.087,0.209,0.53,0.6,-0.193,-0.066,-0.039,0.247,0.101,-0.29,0.05,0.03,0.87,-0.692,-0.28,-0.03,-0.039,0.235,0.709,-0.161,-0.021,-0.026,0.289,0.145,0.112
-0.08,0.212,0.51,0.578,-0.196,-0.062,-0.036,0.215,0.127,-0.288,0.044,0.026,0.863,-0.685,-0.263,-0.027,-0.055,0.225,0.735,-0.145,-0.025,-0.024,0.276,0.099,0.115
-0.071,0.216,0.501,0.555,-0.192,-0.063,-0.036,0.179,0.152,-0.288,0.039,0.02,0.854,-0.68,-0.245,-0.023,-0.068,0.21,0.761,-0.132,-0.024,-0.022,0.264,0.062,0.118
-0.066,0.22,0.483,0.528,-0.187,-0.059,-0.035,0.146,0.172,-0.284,0.035,0.014,0.837,-0.668,-0.227,-0.019,-0.079,0.198,0.789,-0.12,-0.027,-0.019,0.253,0.018,0.115
-0.064,0.225,0.463,0.503,-0.179,-0.055,-0.037,0.109,0.197,-0.282,0.03,0.007,0.826,-0.657,-0.213,-0.01,-0.086,0.181,0.805,-0.108,-0.03,-0.012,0.239,-0.02,0.11
-0.066,0.232,0.443,0.472,-0.175,-0.058,-0.036,0.074,0.223,-0.281,0.023,0.006,0.821,-0.649,-0.198,-0.007,-0.097,0.17,0.818,-0.097,-0.034,-0.007,0.229,-0.056,0.106
-0.065,0.236,0.422,0.441,-0.171,-0.055,-0.034,0.04,0.249,-0.277,0.018,0.005,0.801,-0.63,-0.173,-0.007,-0.109,0.157,0.836,-0.086,-0.035,-0.004,0.218,-0.097,0.105
-0.064,0.238,0.403,0.41,-0.163,-0.053,-0.028,0.001,0.27,-0.271,0.014,0.006,0.787,-0.611,-0.153,0.001,-0.124,0.139,0.853,-0.078,-0.034,0.002,0.21,-0.141,0.105
-0.061,0.246,0.373,0.375,-0.156,-0.05,-0.025,-0.032,0.293,-0.269,0.01,-0.002,0.764,-0.591,-0.143,0.002,-0.133,0.128,0.864,-0.066,-0.045,0.017,0.191,-0.179,0.103
-0.061,0.25,0.348,0.346,-0.149,-0.052,-0.017,-0.064,0.316,-0.265,0.007,-0.009,0.738,-0.572,-0.126,0.002,-0.143,0.108,0.869,-0.058,-0.049,0.026,0.178,-0.215,0.101
-0.063,0.256,0.323,0.311,-0.142,-0.059,-0.02,-0.101,0.33,-0.265,-0.002,-0.011,0.713,-0.544,-0.112,0.009,-0.157,0.094,0.877,-0.047,-0.051,0.032,0.167,-0.251,0.101
-0.064,0.261,0.301,0.274,-0.139,-0.055,-0.02,-0.135,0.351,-0.263,-0.006,-0.016,0.688,-0.517,-0.096,0.018,-0.167,0.086,0.883,-0.037,-0.054,0.038,0.152,-0.288,0.097
-0.063,0.262,0.279,0.246,-0.135,-0.055,-0.022,-0.169,0.374,-0.26,-0.003,-0.023,0.663,-0.494,-0.08,0.019,-0.171,0.08,0.883,-0.027,-0.055,0.044,0.136,-0.321,0.099
-0.064,0.263,0.251,0.208,-0.127,-0.057,-0.019,-0.203,0.394,-0.255,-0.007,-0.029,0.631,-0.469,-0.059,0.027,-0.183,0.073,0.89,-0.02,-0.062,0.052,0.12,-0.359,0.099
-0.057,0.263,0.224,0.172,-0.118,-0.058,-0.021,-0.233,0.407,-0.251,-0.008,-0.038,0.594,-0.438,-0.039,0.036,-0.187,0.068,0.89,-0.004,-0.068,0.061,0.106,-0.394,0.095
-0.051,0.258,0.199,0.139,-0.107,-0.055,-0.013,-0.263,0.423,-0.245,-0.01,-0.043,0.565,-0.411,-0.024,0.041,-0.189,0.063,0.881,0.008,-0.074,0.067,0.087,-0.422,0.089
-0.046,0.259,0.167,0.107,-0.101,-0.055,-0.011,-0.292,0.44,-0.238,-0.018,-0.052,0.534,-0.384,-0.001,0.046,-0.195,0.067,0.874,0.024,-0.074,0.075,0.068,-0.459,0.085
-0.042,0.255,0.142,0.073,-0.093,-0.056,-0.013,-0.32,0.453,-0.228,-0.018,-0.053,0.505,-0.348,0.021,0.046,-0.202,0.073,0.867,0.038,-0.065,0.071,0.056,-0.487,0.081
-0.036,0.247,0.113,0.038,-0.086,-0.049,-0.016,-0.351,0.456,-0.22,-0.024,-0.052,0.47,-0.315,0.039,0.055,-0.204,0.082,0.856,0.05,-0.069,0.073,0.039,-0.516,0.077
-0.032,0.244,0.086,0.004,-0.074,-0.042,-0.011,-0.377,0.469,-0.211,-0.022,-0.059,0.432,-0.29,0.065,0.058,-0.206,0.089,0.838,0.062,-0.07,0.08,0.014,-0.543,0.07
-0.03,0.242,0.055,-0.028,-0.066,-0.04,-0.008,-0.404,0.479,-0.197,-0.028,-0.058,0.394,-0.258,0.093,0.059,-0.206,0.1,0.821,0.076,-0.075,0.088,-0.007,-0.566,0.064
-0.022,0.238,0.021,-0.066,-0.055,-0.037,-0.009,-0.434,0.487,-0.186,-0.038,-0.06,0.359,-0.23,0.112,0.065,-0.213,0.108,0.804,0.09,-0.075,0.09,-0.025,-0.586,0.058
-0.014,0.233,-0.009,-0.098,-0.044,-0.03,-0.009,-0.458,0.491,-0.176,-0.041,-0.062,0.324,-0.197,0.133,0.066,-0.22,0.121,0.78,0.108,-0.076,0.092,-0.038,-0.608,0.05
-0.012,0.23,-0.035,-0.131,-0.043,-0.029,-0.005,-0.483,0.496,-0.168,-0.046,-0.06,0.285,-0.164,0.148,0.07,-0.226,0.131,0.762,0.121,-0.072,0.095,-0.059,-0.625,0.044
-0.011,0.225,-0.061,-0.167,-0.039,-0.025,-0.009,-0.506,0.497,-0.16,-0.049,-0.063,0.242,-0.132,0.167,0.075,-0.232,0.144,0.74,0.129,-0.077,0.096,-0.081,-0.649,0.043
-0.011,0.219,-0.087,-0.195,-0.033,-0.018,-0.014,-0.53,0.494,-0.15,-0.051,-0.062,0.201,-0.091,0.183,0.073,-0.233,0.153,0.715,0.135,-0.079,0.101,-0.098,-0.657,0.036
-0.008,0.214,-0.113,-0.226,-0.03,-0.013,-0.012,-0.55,0.493,-0.14,-0.055,-0.064,0.161,-0.065,0.202,0.083,-0.23,0.164,0.685,0.14,-0.083,0.107,-0.114,-0.677,0.033
-0.005,0.211,-0.141,-0.261,-0.023,-0.015,-0.008,-0.569,0.5,-0.127,-0.055,-0.067,0.121,-0.036,0.22,0.082,-0.233,0.18,0.658,0.149,-0.084,0.111,-0.13,-0.691,0.031
0,0.203,-0.164,-0.291,-0.014,-0.013,-0.008,-0.589,0.498,-0.11,-0.06,-0.07,0.079,-0.007,0.234,0.083,-0.23,0.194,0.628,0.158,-0.086,0.114,-0.139,-0.706,0.026
0.005,0.191,-0.188,-0.322,-0.004,-0.011,-0.004,-0.602,0.494,-0.096,-0.057,-0.078,0.04,0.026,0.242,0.084,-0.227,0.203,0.601,0.169,-0.085,0.116,-0.151,-0.721,0.021
0.004,0.181,-0.211,-0.35,0.003,-0.009,-0.002,-0.612,0.488,-0.081,-0.058,-0.075,0,0.057,0.256,0.085,-0.227,0.209,0.576,0.175,-0.087,0.117,-0.161,-0.729,0.016
0.008,0.176,-0.234,-0.38,0.005,-0.004,-0.002,-0.627,0.484,-0.07,-0.063,-0.074,-0.042,0.088,0.27,0.085,-0.221,0.218,0.544,0.181,-0.089,0.121,-0.177,-0.737,0.014
0.012,0.165,-0.255,-0.407,0.016,0,-0.004,-0.637,0.475,-0.053,-0.068,-0.077,-0.077,0.116,0.286,0.088,-0.219,0.229,0.508,0.188,-0.09,0.122,-0.19,-0.746,0.012
0.02,0.153,-0.279,-0.431,0.028,0,0,-0.645,0.471,-0.036,-0.07,-0.081,-0.109,0.148,0.293,0.085,-0.217,0.239,0.472,0.196,-0.086,0.122,-0.198,-0.745,0.003
0.022,0.146,-0.301,-0.459,0.042,0,0.004,-0.65,0.468,-0.02,-0.068,-0.085,-0.14,0.173,0.301,0.091,-0.213,0.244,0.437,0.201,-0.083,0.117,-0.214,-0.747,0.004
0.022,0.136,-0.324,-0.48,0.051,0.005,0.001,-0.652,0.457,-0.002,-0.072,-0.085,-0.17,0.203,0.311,0.09,-0.207,0.245,0.404,0.207,-0.08,0.118,-0.225,-0.74,-0.001
0.022,0.125,-0.34,-0.502,0.061,0.007,0.01,-0.649,0.445,0.01,-0.071,-0.091,-0.2,0.237,0.315,0.089,-0.202,0.248,0.367,0.214,-0.076,0.121,-0.236,-0.739,-0.004
0.023,0.112,-0.362,-0.527,0.064,0.012,0.009,-0.645,0.433,0.021,-0.073,-0.092,-0.219,0.268,0.32,0.093,-0.195,0.255,0.332,0.215,-0.074,0.12,-0.247,-0.729,-0.007
0.03,0.102,-0.381,-0.542,0.071,0.018,0.009,-0.645,0.42,0.032,-0.081,-0.09,-0.238,0.294,0.325,0.09,-0.192,0.26,0.289,0.216,-0.067,0.115,-0.257,-0.719,-0.008
0.036,0.085,-0.395,-0.559,0.078,0.023,0.012,-0.644,0.408,0.042,-0.08,-0.096,-0.256,0.321,0.33,0.085,-0.186,0.266,0.243,0.221,-0.062,0.114,-0.269,-0.715,-0.014
0.039,0.07,-0.413,-0.571,0.086,0.024,0.01,-0.636,0.391,0.059,-0.077,-0.099,-0.27,0.35,0.335,0.087,-0.179,0.267,0.207,0.224,-0.055,0.109,-0.277,-0.704,-0.018
0.044,0.058,-0.429,-0.586,0.092,0.025,0.018,-0.628,0.375,0.072,-0.073,-0.1,-0.283,0.379,0.337,0.081,-0.17,0.27,0.167,0.223,-0.057,0.108,-0.284,-0.687,-0.021
0.045,0.049,-0.445,-0.6,0.096,0.024,0.018,-0.626,0.358,0.084,-0.074,-0.095,-0.298,0.402,0.344,0.085,-0.157,0.274,0.124,0.222,-0.054,0.111,-0.283,-0.671,-0.024
0.054,0.033,-0.461,-0.61,0.104,0.031,0.022,-0.618,0.34,0.096,-0.077,-0.092,-0.307,0.421,0.349,0.083,-0.149,0.278,0.079,0.229,-0.06,0.108,-0.288,-0.659,-0.03
0.059,0.019,-0.474,-0.621,0.114,0.029,0.025,-0.607,0.325,0.109,-0.069,-0.092,-0.314,0.443,0.347,0.079,-0.143,0.28,0.037,0.23,-0.058,0.107,-0.291,-0.644,-0.034
0.064,0.01,-0.485,-0.627,0.121,0.037,0.015,-0.598,0.304,0.12,-0.073,-0.085,-0.32,0.463,0.349,0.078,-0.134,0.284,-0.007,0.228,-0.056,0.103,-0.295,-0.619,-0.037
0.065,-0.002,-0.491,-0.629,0.124,0.038,0.018,-0.587,0.286,0.13,-0.069,-0.081,-0.333,0.482,0.351,0.076,-0.131,0.275,-0.049,0.23,-0.058,0.094,-0.294,-0.598,-0.039
0.065,-0.015,-0.501,-0.634,0.13,0.041,0.018,-0.575,0.267,0.144,-0.062,-0.077,-0.338,0.495,0.352,0.073,-0.121,0.271,-0.086,0.231,-0.056,0.094,-0.296,-0.573,-0.047
0.061,-0.024,-0.51,-0.638,0.138,0.043,0.018,-0.558,0.246,0.154,-0.065,-0.07,-0.346,0.511,0.348,0.077,-0.112,0.269,-0.128,0.229,-0.054,0.093,-0.295,-0.549,-0.045
0.065,-0.034,-0.512,-0.643,0.143,0.041,0.023,-0.541,0.228,0.159,-0.063,-0.063,-0.353,0.524,0.343,0.073,-0.103,0.261,-0.17,0.226,-0.051,0.093,-0.294,-0.521,-0.053
0.063,-0.045,-0.512,-0.639,0.147,0.043,0.019,-0.524,0.207,0.167,-0.065,-0.061,-0.358,0.537,0.339,0.073,-0.095,0.252,-0.21,0.223,-0.042,0.089,-0.298,-0.498,-0.054
0.062,-0.052,-0.512,-0.634,0.152,0.044,0.017,-0.501,0.184,0.177,-0.06,-0.058,-0.362,0.548,0.337,0.072,-0.088,0.246,-0.246,0.219,-0.038,0.081,-0.305,-0.472,-0.058
0.056,-0.063,-0.509,-0.626,0.153,0.04,0.013,-0.479,0.155,0.18,-0.058,-0.055,-0.367,0.563,0.33,0.068,-0.076,0.242,-0.281,0.213,-0.031,0.076,-0.299,-0.441,-0.062
0.055,-0.074,-0.511,-0.62,0.154,0.043,0.02,-0.462,0.134,0.182,-0.061,-0.05,-0.373,0.575,0.324,0.07,-0.07,0.238,-0.315,0.211,-0.03,0.071,-0.299,-0.413,-0.066
0.056,-0.085,-0.506,-0.613,0.156,0.042,0.022,-0.439,0.114,0.193,-0.054,-0.053,-0.372,0.583,0.319,0.067,-0.057,0.231,-0.35,0.205,-0.024,0.067,-0.291,-0.383,-0.067
0.057,-0.094,-0.508,-0.602,0.157,0.047,0.026,-0.418,0.089,0.204,-0.058,-0.054,-0.374,0.589,0.312,0.063,-0.039,0.229,-0.381,0.199,-0.014,0.067,-0.292,-0.354,-0.072
0.062,-0.1,-0.5,-0.595,0.163,0.043,0.027,-0.393,0.062,0.214,-0.056,-0.055,-0.38,0.594,0.302,0.066,-0.035,0.223,-0.415,0.191,-0.01,0.059,-0.289,-0.327,-0.069
0.07,-0.107,-0.492,-0.585,0.159,0.037,0.029,-0.372,0.039,0.23,-0.053,-0.056,-0.38,0.601,0.296,0.06,-0.018,0.219,-0.448,0.183,-0.006,0.05,-0.284,-0.295,-0.072
0.068,-0.113,-0.484,-0.567,0.161,0.041,0.03,-0.342,0.015,0.246,-0.05,-0.057,-0.38,0.601,0.29,0.059,-0.007,0.212,-0.477,0.177,-0.004,0.044,-0.279,-0.264,-0.071
