c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.123,-0.102,-0.705,-0.13,-0.035,0.494,0.857,0.375,-0.192,0.151,0.272,-0.312,0.058,-0.192,-0.203,0.224,0.459,0.603,-0.17,-0.009,-0.406,-0.175,0.337,0.025,-0.436
0.1,-0.139,-0.699,-0.149,-0.047,0.48,0.827,0.393,-0.193,0.157,0.276,-0.267,0.079,-0.2,-0.179,0.232,0.43,0.618,-0.17,-0.003,-0.386,-0.129,0.305,0.045,-0.458
0.087,-0.174,-0.692,-0.161,-0.051,0.469,0.8,0.412,-0.197,0.16,0.278,-0.221,0.096,-0.214,-0.154,0.234,0.407,0.633,-0.167,0.009,-0.366,-0.08,0.279,0.061,-0.474
0.07,-0.207,-0.679,-0.173,-0.063,0.461,0.772,0.428,-0.198,0.158,0.278,-0.171,0.11,-0.224,-0.131,0.241,0.373,0.646,-0.165,0.017,-0.339,-0.033,0.256,0.077,-0.483
0.05,-0.241,-0.665,-0.183,-0.072,0.442,0.744,0.442,-0.198,0.162,0.28,-0.123,0.129,-0.232,-0.113,0.245,0.339,0.651,-0.159,0.022,-0.317,0.014,0.225,0.095,-0.496
0.033,-0.279,-0.653,-0.201,-0.082,0.426,0.709,0.456,-0.197,0.165,0.281,-0.073,0.14,-0.24,-0.094,0.254,0.305,0.659,-0.155,0.029,-0.289,0.053,0.202,0.113,-0.51
0.015,-0.31,-0.637,-0.212,-0.094,0.415,0.672,0.466,-0.196,0.167,0.284,-0.025,0.15,-0.243,-0.072,0.255,0.272,0.665,-0.156,0.036,-0.263,0.095,0.176,0.131,-0.522
-0.008,-0.339,-0.617,-0.226,-0.096,0.403,0.635,0.47,-0.192,0.168,0.283,0.022,0.165,-0.246,-0.047,0.261,0.235,0.673,-0.15,0.039,-0.24,0.138,0.143,0.148,-0.527
-0.029,-0.366,-0.6,-0.229,-0.105,0.386,0.602,0.482,-0.189,0.171,0.281,0.07,0.176,-0.25,-0.02,0.264,0.194,0.677,-0.146,0.044,-0.219,0.185,0.114,0.165,-0.533
-0.046,-0.392,-0.577,-0.236,-0.111,0.365,0.569,0.489,-0.19,0.172,0.272,0.116,0.19,-0.253,-0.002,0.268,0.161,0.681,-0.139,0.048,-0.192,0.227,0.085,0.181,-0.537
-0.063,-0.421,-0.554,-0.244,-0.111,0.345,0.533,0.497,-0.192,0.17,0.269,0.161,0.199,-0.257,0.017,0.262,0.121,0.679,-0.133,0.056,-0.167,0.269,0.061,0.197,-0.544
-0.081,-0.442,-0.532,-0.248,-0.117,0.33,0.491,0.503,-0.182,0.169,0.268,0.211,0.215,-0.255,0.039,0.259,0.082,0.675,-0.126,0.061,-0.142,0.309,0.034,0.213,-0.545
-0.101,-0.467,-0.504,-0.251,-0.119,0.31,0.446,0.508,-0.181,0.171,0.26,0.254,0.226,-0.257,0.057,0.253,0.047,0.673,-0.123,0.067,-0.117,0.351,0.002,0.226,-0.547
-0.123,-0.491,-0.476,-0.258,-0.123,0.291,0.401,0.512,-0.179,0.168,0.256,0.302,0.235,-0.262,0.081,0.249,0.009,0.673,-0.121,0.069,-0.09,0.392,-0.024,0.241,-0.544
-0.139,-0.508,-0.449,-0.263,-0.128,0.277,0.355,0.512,-0.178,0.161,0.252,0.346,0.245,-0.261,0.103,0.246,-0.026,0.669,-0.115,0.071,-0.064,0.436,-0.054,0.249,-0.545
-0.156,-0.528,-0.421,-0.27,-0.127,0.25,0.309,0.51,-0.176,0.158,0.246,0.394,0.26,-0.266,0.125,0.241,-0.061,0.662,-0.105,0.072,-0.037,0.48,-0.084,0.262,-0.541
-0.169,-0.55,-0.392,-0.269,-0.142,0.231,0.265,0.512,-0.172,0.157,0.242,0.433,0.268,-0.264,0.141,0.236,-0.091,0.653,-0.102,0.078,-0.015,0.513,-0.112,0.271,-0.539
-0.185,-0.571,-0.361,-0.275,-0.141,0.207,0.216,0.508,-0.168,0.154,0.237,0.474,0.282,-0.27,0.15,0.232,-0.125,0.644,-0.098,0.082,0.012,0.543,-0.139,0.281,-0.534
-0.201,-0.592,-0.332,-0.276,-0.14,0.19,0.167,0.505,-0.159,0.15,0.23,0.516,0.287,-0.272,0.174,0.222,-0.159,0.628,-0.094,0.088,0.039,0.576,-0.161,0.289,-0.529
-0.215,-0.601,-0.302,-0.278,-0.147,0.17,0.117,0.499,-0.153,0.145,0.228,0.555,0.294,-0.268,0.194,0.216,-0.19,0.614,-0.087,0.099,0.062,0.607,-0.18,0.294,-0.525
-0.235,-0.614,-0.273,-0.281,-0.152,0.144,0.068,0.491,-0.148,0.14,0.217,0.588,0.299,-0.271,0.206,0.205,-0.223,0.6,-0.082,0.101,0.086,0.638,-0.193,0.302,-0.52
-0.246,-0.626,-0.242,-0.282,-0.155,0.12,0.022,0.484,-0.14,0.133,0.209,0.624,0.308,-0.266,0.225,0.206,-0.253,0.583,-0.069,0.108,0.111,0.663,-0.198,0.309,-0.517
-0.256,-0.633,-0.21,-0.28,-0.156,0.098,-0.023,0.476,-0.133,0.128,0.196,0.656,0.318,-0.258,0.241,0.202,-0.278,0.564,-0.061,0.117,0.134,0.687,-0.2,0.314,-0.504
-0.27,-0.641,-0.178,-0.276,-0.156,0.074,-0.061,0.462,-0.125,0.126,0.182,0.686,0.321,-0.252,0.258,0.191,-0.308,0.541,-0.054,0.121,0.156,0.71,-0.197,0.318,-0.491
-0.281,-0.645,-0.147,-0.272,-0.158,0.055,-0.105,0.45,-0.118,0.119,0.171,0.707,0.322,-0.245,0.263,0.182,-0.342,0.522,-0.043,0.126,0.177,0.727,-0.186,0.318,-0.476
-0.293,-0.65,-0.116,-0.27,-0.155,0.029,-0.15,0.442,-0.11,0.11,0.163,0.737,0.325,-0.246,0.276,0.172,-0.376,0.502,-0.038,0.129,0.201,0.753,-0.165,0.327,-0.462
-0.299,-0.652,-0.08,-0.264,-0.159,0.009,-0.194,0.429,-0.101,0.102,0.15,0.762,0.32,-0.234,0.295,0.163,-0.403,0.479,-0.026,0.129,0.223,0.77,-0.144,0.333,-0.444
-0.308,-0.652,-0.045,-0.265,-0.161,-0.014,-0.24,0.411,-0.095,0.095,0.139,0.782,0.325,-0.227,0.298,0.16,-0.433,0.457,-0.02,0.129,0.245,0.785,-0.121,0.33,-0.43
-0.319,-0.649,-0.009,-0.261,-0.155,-0.037,-0.282,0.398,-0.084,0.09,0.125,0.802,0.326,-0.215,0.305,0.151,-0.463,0.433,-0.009,0.12,0.268,0.798,-0.1,0.334,-0.408
-0.32,-0.653,0.027,-0.259,-0.155,-0.059,-0.32,0.38,-0.078,0.082,0.113,0.818,0.323,-0.207,0.316,0.138,-0.488,0.404,0.001,0.12,0.287,0.813,-0.078,0.332,-0.387
-0.33,-0.651,0.059,-0.259,-0.154,-0.08,-0.358,0.363,-0.07,0.076,0.102,0.835,0.317,-0.196,0.327,0.123,-0.509,0.381,0.007,0.118,0.304,0.824,-0.052,0.332,-0.366
-0.334,-0.645,0.092,-0.254,-0.154,-0.102,-0.4,0.348,-0.067,0.069,0.092,0.848,0.313,-0.183,0.333,0.109,-0.533,0.357,0.015,0.113,0.325,0.832,-0.029,0.334,-0.354
-0.339,-0.641,0.125,-0.249,-0.153,-0.124,-0.446,0.332,-0.06,0.06,0.079,0.859,0.311,-0.177,0.341,0.102,-0.559,0.333,0.023,0.116,0.343,0.837,-0.004,0.332,-0.338
-0.342,-0.632,0.156,-0.245,-0.152,-0.146,-0.485,0.315,-0.051,0.054,0.065,0.869,0.3,-0.168,0.353,0.095,-0.576,0.304,0.025,0.114,0.362,0.843,0.017,0.328,-0.32
-0.345,-0.62,0.183,-0.238,-0.152,-0.167,-0.521,0.292,-0.042,0.049,0.048,0.879,0.297,-0.155,0.359,0.081,-0.592,0.278,0.039,0.114,0.376,0.843,0.036,0.324,-0.297
-0.348,-0.61,0.208,-0.23,-0.15,-0.186,-0.556,0.277,-0.036,0.039,0.037,0.887,0.295,-0.143,0.365,0.068,-0.61,0.248,0.043,0.111,0.392,0.845,0.06,0.319,-0.28
-0.347,-0.593,0.235,-0.217,-0.146,-0.208,-0.587,0.26,-0.024,0.03,0.025,0.89,0.289,-0.133,0.372,0.054,-0.62,0.217,0.049,0.109,0.401,0.844,0.079,0.318,-0.255
-0.35,-0.581,0.261,-0.203,-0.143,-0.228,-0.619,0.235,-0.017,0.023,0.011,0.89,0.284,-0.126,0.377,0.045,-0.627,0.189,0.053,0.107,0.412,0.837,0.101,0.315,-0.232
-0.354,-0.564,0.291,-0.195,-0.137,-0.245,-0.649,0.208,-0.01,0.016,-0.002,0.89,0.271,-0.119,0.381,0.036,-0.637,0.158,0.054,0.103,0.424,0.825,0.126,0.312,-0.208
-0.35,-0.541,0.315,-0.184,-0.133,-0.262,-0.676,0.185,-0.001,0.005,-0.012,0.884,0.266,-0.106,0.378,0.024,-0.643,0.128,0.062,0.101,0.433,0.815,0.144,0.303,-0.179
-0.347,-0.521,0.338,-0.176,-0.133,-0.276,-0.7,0.158,0.011,0.001,-0.024,0.874,0.258,-0.101,0.374,0.012,-0.65,0.097,0.072,0.1,0.442,0.801,0.165,0.292,-0.151
-0.341,-0.5,0.361,-0.164,-0.127,-0.296,-0.719,0.135,0.021,-0.005,-0.031,0.864,0.247,-0.086,0.367,-0.002,-0.648,0.06,0.077,0.094,0.447,0.786,0.182,0.283,-0.12
-0.34,-0.475,0.389,-0.149,-0.119,-0.312,-0.735,0.111,0.032,-0.011,-0.044,0.859,0.244,-0.073,0.365,-0.015,-0.649,0.031,0.086,0.094,0.448,0.769,0.206,0.276,-0.096
-0.334,-0.453,0.416,-0.137,-0.108,-0.326,-0.757,0.087,0.039,-0.014,-0.054,0.847,0.229,-0.058,0.363,-0.026,-0.646,-0.005,0.091,0.086,0.453,0.742,0.225,0.266,-0.07
-0.328,-0.429,0.44,-0.124,-0.099,-0.34,-0.775,0.061,0.048,-0.016,-0.069,0.836,0.222,-0.046,0.352,-0.036,-0.64,-0.037,0.097,0.082,0.454,0.723,0.242,0.252,-0.044
-0.324,-0.404,0.46,-0.111,-0.09,-0.356,-0.789,0.037,0.054,-0.023,-0.081,0.83,0.205,-0.029,0.35,-0.044,-0.636,-0.063,0.104,0.084,0.455,0.702,0.257,0.243,-0.016
-0.313,-0.382,0.476,-0.104,-0.085,-0.365,-0.799,0.016,0.064,-0.031,-0.092,0.825,0.187,-0.017,0.346,-0.056,-0.635,-0.091,0.112,0.083,0.453,0.684,0.274,0.231,0.008
-0.305,-0.351,0.494,-0.088,-0.08,-0.377,-0.808,-0.003,0.076,-0.037,-0.104,0.821,0.178,0.004,0.342,-0.06,-0.626,-0.123,0.121,0.081,0.455,0.662,0.285,0.218,0.033
-0.302,-0.326,0.515,-0.072,-0.074,-0.388,-0.821,-0.019,0.084,-0.043,-0.117,0.814,0.163,0.012,0.336,-0.069,-0.626,-0.157,0.126,0.075,0.454,0.636,0.298,0.206,0.057
-0.293,-0.3,0.537,-0.054,-0.064,-0.399,-0.822,-0.044,0.094,-0.055,-0.123,0.819,0.146,0.027,0.335,-0.077,-0.618,-0.191,0.128,0.072,0.449,0.611,0.308,0.195,0.084
-0.287,-0.27,0.55,-0.041,-0.056,-0.4,-0.827,-0.067,0.101,-0.063,-0.139,0.818,0.135,0.036,0.33,-0.089,-0.613,-0.214,0.14,0.067,0.445,0.587,0.322,0.183,0.107
-0.276,-0.251,0.559,-0.031,-0.053,-0.401,-0.828,-0.09,0.109,-0.069,-0.145,0.81,0.118,0.053,0.325,-0.097,-0.602,-0.25,0.143,0.058,0.443,0.556,0.333,0.169,0.129
-0.261,-0.222,0.568,-0.018,-0.045,-0.407,-0.832,-0.11,0.111,-0.083,-0.156,0.808,0.108,0.062,0.316,-0.107,-0.593,-0.272,0.139,0.06,0.437,0.532,0.346,0.155,0.149
-0.255,-0.192,0.576,-0.008,-0.041,-0.408,-0.827,-0.129,0.116,-0.089,-0.159,0.802,0.09,0.069,0.31,-0.118,-0.575,-0.295,0.144,0.059,0.431,0.498,0.353,0.142,0.174
-0.238,-0.162,0.584,0.002,-0.034,-0.406,-0.825,-0.146,0.12,-0.089,-0.167,0.79,0.076,0.073,0.298,-0.134,-0.56,-0.32,0.147,0.052,0.426,0.461,0.364,0.126,0.198
-0.227,-0.131,0.595,0.019,-0.026,-0.41,-0.822,-0.167,0.127,-0.094,-0.174,0.784,0.063,0.081,0.282,-0.139,-0.541,-0.345,0.148,0.05,0.417,0.428,0.374,0.108,0.224
-0.211,-0.103,0.602,0.035,-0.014,-0.411,-0.816,-0.187,0.132,-0.098,-0.184,0.767,0.05,0.089,0.265,-0.152,-0.53,-0.364,0.147,0.045,0.407,0.392,0.381,0.092,0.247
-0.189,-0.074,0.601,0.048,-0.005,-0.409,-0.805,-0.213,0.138,-0.103,-0.19,0.756,0.04,0.1,0.252,-0.153,-0.512,-0.384,0.149,0.04,0.396,0.358,0.392,0.075,0.268
-0.178,-0.042,0.597,0.062,0.003,-0.409,-0.798,-0.227,0.138,-0.105,-0.197,0.736,0.024,0.104,0.234,-0.16,-0.489,-0.402,0.15,0.036,0.384,0.326,0.401,0.059,0.282
-0.159,-0.007,0.596,0.079,0.011,-0.412,-0.784,-0.248,0.14,-0.106,-0.201,0.718,0.011,0.115,0.221,-0.163,-0.47,-0.421,0.145,0.03,0.374,0.287,0.403,0.043,0.303
-0.141,0.028,0.595,0.091,0.022,-0.414,-0.778,-0.268,0.141,-0.114,-0.209,0.699,0,0.12,0.204,-0.171,-0.445,-0.431,0.145,0.027,0.359,0.255,0.406,0.022,0.321
-0.128,0.064,0.594,0.1,0.031,-0.413,-0.755,-0.288,0.152,-0.117,-0.209,0.676,-0.017,0.129,0.187,-0.178,-0.416,-0.45,0.149,0.016,0.34,0.217,0.407,0.006,0.343
-0.109,0.097,0.587,0.113,0.043,-0.416,-0.734,-0.305,0.161,-0.124,-0.217,0.651,-0.024,0.138,0.177,-0.178,-0.396,-0.467,0.144,0.007,0.325,0.176,0.412,-0.007,0.353
-0.095,0.13,0.582,0.125,0.051,-0.413,-0.712,-0.321,0.165,-0.134,-0.222,0.624,-0.037,0.147,0.164,-0.179,-0.374,-0.482,0.145,-0.006,0.306,0.138,0.414,-0.024,0.367
-0.073,0.164,0.571,0.132,0.057,-0.407,-0.69,-0.337,0.163,-0.137,-0.227,0.592,-0.049,0.157,0.148,-0.186,-0.354,-0.497,0.141,-0.009,0.297,0.099,0.413,-0.039,0.377
-0.059,0.193,0.56,0.139,0.06,-0.395,-0.665,-0.351,0.164,-0.141,-0.227,0.57,-0.066,0.166,0.131,-0.192,-0.322,-0.51,0.138,-0.016,0.279,0.063,0.411,-0.057,0.392
-0.049,0.225,0.551,0.147,0.066,-0.384,-0.632,-0.362,0.162,-0.141,-0.227,0.543,-0.083,0.173,0.12,-0.202,-0.293,-0.52,0.137,-0.022,0.263,0.021,0.407,-0.074,0.403
-0.03,0.256,0.543,0.156,0.075,-0.373,-0.606,-0.373,0.166,-0.142,-0.231,0.513,-0.095,0.181,0.103,-0.205,-0.267,-0.529,0.134,-0.03,0.242,-0.021,0.404,-0.09,0.419
-0.014,0.283,0.534,0.163,0.083,-0.361,-0.577,-0.381,0.168,-0.145,-0.229,0.481,-0.111,0.19,0.085,-0.21,-0.236,-0.539,0.13,-0.034,0.226,-0.059,0.401,-0.107,0.425
-0.002,0.312,0.521,0.175,0.088,-0.352,-0.54,-0.389,0.168,-0.142,-0.233,0.448,-0.121,0.19,0.067,-0.211,-0.206,-0.548,0.126,-0.042,0.211,-0.104,0.392,-0.115,0.437
0.013,0.342,0.505,0.187,0.089,-0.33,-0.509,-0.395,0.164,-0.141,-0.233,0.416,-0.132,0.193,0.046,-0.212,-0.183,-0.551,0.121,-0.047,0.196,-0.141,0.386,-0.128,0.443
0.029,0.368,0.49,0.196,0.09,-0.308,-0.483,-0.398,0.156,-0.138,-0.23,0.386,-0.15,0.2,0.025,-0.217,-0.155,-0.558,0.12,-0.046,0.176,-0.174,0.386,-0.148,0.447
0.041,0.396,0.473,0.205,0.089,-0.296,-0.446,-0.403,0.152,-0.137,-0.227,0.355,-0.162,0.207,0.004,-0.217,-0.122,-0.56,0.111,-0.043,0.158,-0.21,0.389,-0.159,0.449
0.055,0.423,0.459,0.21,0.093,-0.282,-0.414,-0.409,0.151,-0.135,-0.222,0.322,-0.176,0.209,-0.018,-0.215,-0.084,-0.561,0.108,-0.052,0.137,-0.245,0.4,-0.171,0.451
0.073,0.451,0.439,0.215,0.1,-0.27,-0.378,-0.409,0.148,-0.136,-0.22,0.285,-0.186,0.212,-0.036,-0.209,-0.052,-0.559,0.11,-0.052,0.115,-0.284,0.413,-0.179,0.447
0.089,0.474,0.419,0.221,0.104,-0.257,-0.346,-0.411,0.148,-0.138,-0.22,0.244,-0.191,0.21,-0.056,-0.205,-0.022,-0.561,0.102,-0.054,0.091,-0.315,0.426,-0.188,0.446
0.103,0.501,0.397,0.225,0.105,-0.242,-0.31,-0.411,0.145,-0.134,-0.217,0.205,-0.197,0.215,-0.07,-0.199,0.007,-0.557,0.094,-0.062,0.073,-0.345,0.442,-0.198,0.444
