c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.501,0.002,-0.159,0.164,-0.372,-0.596,-0.453,-0.011,0.367,0.456,0.443,-0.23,0.066,-0.02,0.028,-0.147,0.178,0.046,-0.514,-0.066,-0.087,-0.405,0.109,-0.314,-0.68
-0.512,0.01,-0.147,0.17,-0.344,-0.576,-0.46,-0.014,0.378,0.425,0.484,-0.234,0.056,0.009,0.077,-0.166,0.205,0.045,-0.523,-0.108,-0.065,-0.412,0.11,-0.328,-0.658
-0.512,0.017,-0.138,0.179,-0.306,-0.554,-0.462,-0.02,0.384,0.401,0.523,-0.231,0.048,0.037,0.123,-0.186,0.241,0.04,-0.54,-0.142,-0.04,-0.412,0.108,-0.344,-0.642
-0.517,0.02,-0.132,0.185,-0.273,-0.529,-0.469,-0.024,0.396,0.366,0.559,-0.233,0.043,0.067,0.166,-0.206,0.266,0.034,-0.547,-0.181,-0.018,-0.414,0.105,-0.359,-0.624
-0.524,0.022,-0.124,0.189,-0.236,-0.508,-0.469,-0.028,0.406,0.333,0.591,-0.23,0.036,0.091,0.209,-0.221,0.301,0.029,-0.554,-0.222,0.007,-0.416,0.1,-0.371,-0.603
-0.525,0.03,-0.118,0.189,-0.203,-0.478,-0.473,-0.034,0.42,0.293,0.621,-0.231,0.029,0.125,0.245,-0.237,0.327,0.025,-0.557,-0.26,0.034,-0.414,0.1,-0.381,-0.578
-0.525,0.036,-0.111,0.191,-0.16,-0.452,-0.478,-0.04,0.429,0.259,0.654,-0.226,0.019,0.152,0.287,-0.257,0.358,0.021,-0.565,-0.296,0.062,-0.409,0.097,-0.386,-0.553
-0.524,0.043,-0.11,0.195,-0.129,-0.425,-0.476,-0.048,0.441,0.229,0.69,-0.222,0.01,0.178,0.327,-0.278,0.388,0.013,-0.562,-0.328,0.09,-0.403,0.093,-0.39,-0.524
-0.527,0.044,-0.1,0.196,-0.091,-0.401,-0.477,-0.049,0.447,0.187,0.72,-0.223,0.003,0.213,0.365,-0.294,0.407,0.004,-0.558,-0.36,0.116,-0.394,0.093,-0.404,-0.49
-0.525,0.052,-0.086,0.196,-0.059,-0.37,-0.478,-0.051,0.454,0.149,0.749,-0.216,-0.005,0.237,0.408,-0.312,0.431,-0.006,-0.561,-0.394,0.135,-0.391,0.089,-0.41,-0.462
-0.522,0.056,-0.077,0.194,-0.018,-0.339,-0.478,-0.059,0.461,0.116,0.772,-0.205,-0.008,0.264,0.443,-0.333,0.452,-0.013,-0.56,-0.425,0.16,-0.386,0.087,-0.417,-0.427
-0.519,0.06,-0.068,0.19,0.016,-0.31,-0.475,-0.064,0.467,0.07,0.79,-0.197,-0.015,0.285,0.475,-0.349,0.473,-0.017,-0.55,-0.457,0.189,-0.379,0.082,-0.423,-0.393
-0.512,0.066,-0.058,0.19,0.055,-0.28,-0.468,-0.07,0.472,0.04,0.811,-0.191,-0.024,0.307,0.508,-0.36,0.498,-0.023,-0.541,-0.485,0.22,-0.37,0.083,-0.424,-0.359
-0.503,0.074,-0.046,0.191,0.09,-0.246,-0.466,-0.072,0.471,0,0.837,-0.188,-0.029,0.329,0.54,-0.378,0.514,-0.03,-0.534,-0.507,0.247,-0.354,0.079,-0.425,-0.321
-0.492,0.072,-0.04,0.19,0.127,-0.216,-0.465,-0.078,0.462,-0.032,0.852,-0.184,-0.037,0.347,0.572,-0.394,0.534,-0.033,-0.528,-0.53,0.272,-0.345,0.071,-0.428,-0.281
-0.484,0.079,-0.028,0.188,0.156,-0.185,-0.453,-0.078,0.462,-0.065,0.863,-0.178,-0.038,0.374,0.601,-0.407,0.551,-0.037,-0.516,-0.554,0.296,-0.34,0.063,-0.432,-0.245
-0.476,0.081,-0.012,0.183,0.196,-0.153,-0.446,-0.081,0.455,-0.104,0.869,-0.175,-0.042,0.393,0.627,-0.417,0.562,-0.043,-0.509,-0.58,0.328,-0.333,0.057,-0.438,-0.21
-0.458,0.087,0.004,0.185,0.228,-0.118,-0.436,-0.089,0.447,-0.134,0.874,-0.163,-0.052,0.406,0.656,-0.429,0.574,-0.042,-0.498,-0.601,0.352,-0.323,0.05,-0.436,-0.177
-0.444,0.091,0.009,0.181,0.264,-0.083,-0.429,-0.088,0.44,-0.161,0.88,-0.154,-0.058,0.422,0.673,-0.436,0.586,-0.04,-0.491,-0.616,0.383,-0.309,0.044,-0.432,-0.141
-0.428,0.096,0.019,0.179,0.293,-0.051,-0.414,-0.09,0.434,-0.196,0.879,-0.151,-0.066,0.433,0.695,-0.439,0.6,-0.039,-0.48,-0.633,0.404,-0.292,0.036,-0.426,-0.11
-0.412,0.101,0.03,0.174,0.325,-0.017,-0.403,-0.087,0.427,-0.218,0.882,-0.147,-0.07,0.45,0.714,-0.447,0.608,-0.044,-0.469,-0.651,0.427,-0.279,0.034,-0.422,-0.071
-0.394,0.102,0.039,0.171,0.353,0.02,-0.391,-0.087,0.416,-0.253,0.882,-0.133,-0.07,0.469,0.73,-0.458,0.614,-0.042,-0.452,-0.671,0.455,-0.265,0.022,-0.416,-0.031
-0.379,0.104,0.048,0.165,0.384,0.053,-0.377,-0.088,0.405,-0.277,0.88,-0.126,-0.077,0.479,0.747,-0.459,0.62,-0.044,-0.435,-0.684,0.475,-0.25,0.02,-0.406,0.001
-0.356,0.113,0.058,0.159,0.411,0.084,-0.356,-0.081,0.4,-0.307,0.878,-0.117,-0.081,0.489,0.764,-0.461,0.621,-0.048,-0.414,-0.695,0.499,-0.232,0.018,-0.392,0.036
-0.336,0.112,0.065,0.149,0.441,0.116,-0.339,-0.089,0.385,-0.33,0.871,-0.108,-0.086,0.493,0.776,-0.467,0.624,-0.052,-0.395,-0.7,0.521,-0.21,0.018,-0.382,0.073
-0.311,0.112,0.072,0.146,0.461,0.149,-0.32,-0.087,0.371,-0.353,0.864,-0.095,-0.088,0.503,0.786,-0.465,0.625,-0.053,-0.375,-0.704,0.53,-0.193,0.013,-0.369,0.107
-0.289,0.111,0.076,0.138,0.487,0.182,-0.303,-0.085,0.363,-0.379,0.855,-0.087,-0.089,0.501,0.796,-0.47,0.63,-0.057,-0.358,-0.714,0.545,-0.179,0.01,-0.355,0.145
-0.265,0.112,0.086,0.132,0.513,0.211,-0.28,-0.09,0.347,-0.407,0.844,-0.075,-0.094,0.506,0.804,-0.468,0.63,-0.062,-0.329,-0.722,0.56,-0.163,0.007,-0.348,0.182
-0.239,0.108,0.093,0.122,0.533,0.238,-0.263,-0.089,0.333,-0.429,0.831,-0.064,-0.095,0.515,0.804,-0.464,0.626,-0.07,-0.307,-0.718,0.573,-0.144,0.004,-0.338,0.222
-0.22,0.107,0.094,0.115,0.55,0.269,-0.242,-0.096,0.309,-0.449,0.811,-0.054,-0.097,0.517,0.806,-0.459,0.62,-0.072,-0.284,-0.715,0.587,-0.129,0,-0.319,0.253
-0.197,0.105,0.099,0.106,0.572,0.295,-0.223,-0.099,0.294,-0.469,0.792,-0.051,-0.098,0.509,0.807,-0.453,0.612,-0.078,-0.266,-0.71,0.588,-0.113,-0.002,-0.304,0.283
-0.168,0.103,0.106,0.093,0.588,0.323,-0.199,-0.099,0.279,-0.492,0.77,-0.037,-0.102,0.508,0.806,-0.447,0.603,-0.075,-0.246,-0.707,0.6,-0.095,-0.01,-0.291,0.317
-0.151,0.095,0.114,0.09,0.601,0.35,-0.182,-0.103,0.26,-0.511,0.75,-0.026,-0.107,0.508,0.802,-0.442,0.595,-0.075,-0.218,-0.703,0.604,-0.077,-0.016,-0.28,0.345
-0.127,0.098,0.122,0.086,0.608,0.374,-0.161,-0.098,0.242,-0.532,0.723,-0.011,-0.112,0.511,0.795,-0.432,0.581,-0.076,-0.202,-0.695,0.609,-0.061,-0.016,-0.266,0.375
-0.1,0.101,0.126,0.075,0.617,0.396,-0.143,-0.1,0.226,-0.547,0.696,-0.003,-0.113,0.506,0.783,-0.424,0.57,-0.074,-0.176,-0.689,0.613,-0.044,-0.024,-0.252,0.405
-0.077,0.104,0.13,0.06,0.626,0.417,-0.115,-0.102,0.204,-0.56,0.666,0.01,-0.112,0.509,0.771,-0.406,0.549,-0.072,-0.15,-0.678,0.616,-0.023,-0.029,-0.237,0.432
-0.059,0.1,0.13,0.05,0.633,0.439,-0.092,-0.099,0.187,-0.575,0.632,0.013,-0.117,0.505,0.759,-0.39,0.533,-0.075,-0.132,-0.659,0.613,-0.007,-0.036,-0.22,0.458
-0.031,0.102,0.134,0.044,0.634,0.463,-0.07,-0.097,0.164,-0.584,0.602,0.024,-0.116,0.494,0.75,-0.381,0.518,-0.07,-0.103,-0.647,0.612,0.01,-0.043,-0.201,0.477
-0.005,0.102,0.146,0.036,0.64,0.484,-0.052,-0.093,0.146,-0.602,0.575,0.032,-0.118,0.485,0.737,-0.365,0.499,-0.076,-0.077,-0.631,0.603,0.033,-0.045,-0.185,0.499
0.018,0.101,0.152,0.026,0.642,0.498,-0.025,-0.091,0.123,-0.607,0.539,0.048,-0.125,0.481,0.717,-0.35,0.478,-0.077,-0.046,-0.611,0.607,0.054,-0.048,-0.169,0.52
0.041,0.102,0.157,0.02,0.644,0.511,-0.008,-0.09,0.1,-0.614,0.502,0.059,-0.123,0.475,0.695,-0.333,0.462,-0.079,-0.017,-0.592,0.6,0.072,-0.048,-0.15,0.536
0.066,0.102,0.155,0.008,0.645,0.524,0.021,-0.088,0.077,-0.621,0.466,0.067,-0.119,0.461,0.669,-0.315,0.442,-0.077,0,-0.575,0.592,0.093,-0.056,-0.133,0.552
0.091,0.098,0.16,-0.005,0.651,0.541,0.043,-0.082,0.058,-0.622,0.431,0.073,-0.125,0.445,0.65,-0.299,0.422,-0.076,0.027,-0.556,0.583,0.11,-0.061,-0.11,0.567
0.112,0.092,0.16,-0.011,0.655,0.556,0.067,-0.074,0.042,-0.626,0.393,0.086,-0.124,0.432,0.632,-0.28,0.402,-0.078,0.051,-0.529,0.572,0.131,-0.056,-0.085,0.58
0.134,0.085,0.169,-0.015,0.65,0.567,0.086,-0.072,0.019,-0.628,0.353,0.095,-0.126,0.421,0.611,-0.26,0.385,-0.08,0.079,-0.5,0.561,0.149,-0.061,-0.064,0.592
0.157,0.078,0.174,-0.023,0.642,0.578,0.107,-0.069,-0.002,-0.623,0.321,0.106,-0.118,0.4,0.583,-0.244,0.36,-0.079,0.106,-0.482,0.551,0.166,-0.062,-0.045,0.605
0.174,0.077,0.177,-0.035,0.635,0.581,0.129,-0.065,-0.018,-0.616,0.284,0.11,-0.118,0.384,0.551,-0.221,0.333,-0.078,0.13,-0.46,0.541,0.181,-0.066,-0.03,0.613
0.194,0.073,0.18,-0.043,0.63,0.586,0.153,-0.067,-0.033,-0.607,0.239,0.115,-0.114,0.366,0.522,-0.199,0.306,-0.072,0.157,-0.433,0.524,0.192,-0.073,-0.006,0.617
0.215,0.073,0.182,-0.057,0.617,0.591,0.171,-0.061,-0.052,-0.604,0.203,0.122,-0.11,0.343,0.495,-0.18,0.283,-0.069,0.179,-0.407,0.503,0.214,-0.078,0.012,0.624
0.234,0.066,0.181,-0.069,0.607,0.598,0.194,-0.055,-0.072,-0.591,0.165,0.123,-0.105,0.32,0.464,-0.165,0.249,-0.069,0.2,-0.378,0.483,0.228,-0.081,0.031,0.633
0.256,0.065,0.189,-0.077,0.595,0.604,0.21,-0.049,-0.089,-0.581,0.121,0.132,-0.099,0.302,0.429,-0.142,0.218,-0.07,0.224,-0.344,0.462,0.239,-0.078,0.053,0.64
0.28,0.054,0.179,-0.077,0.578,0.606,0.228,-0.04,-0.11,-0.571,0.08,0.139,-0.088,0.281,0.394,-0.118,0.188,-0.068,0.25,-0.31,0.435,0.255,-0.08,0.068,0.639
0.295,0.051,0.184,-0.084,0.56,0.601,0.245,-0.036,-0.133,-0.562,0.039,0.14,-0.085,0.257,0.361,-0.101,0.155,-0.066,0.271,-0.281,0.42,0.266,-0.086,0.08,0.638
0.309,0.049,0.178,-0.087,0.54,0.601,0.26,-0.029,-0.151,-0.544,0,0.144,-0.08,0.23,0.326,-0.083,0.122,-0.062,0.29,-0.253,0.397,0.275,-0.085,0.102,0.637
0.328,0.044,0.177,-0.087,0.521,0.597,0.274,-0.03,-0.173,-0.529,-0.037,0.149,-0.078,0.21,0.295,-0.059,0.091,-0.059,0.314,-0.218,0.373,0.287,-0.087,0.116,0.634
0.346,0.035,0.171,-0.086,0.497,0.599,0.286,-0.026,-0.19,-0.519,-0.08,0.154,-0.073,0.189,0.259,-0.036,0.061,-0.058,0.329,-0.182,0.345,0.292,-0.081,0.134,0.631
0.363,0.031,0.163,-0.084,0.475,0.597,0.297,-0.018,-0.207,-0.506,-0.12,0.163,-0.068,0.165,0.22,-0.017,0.035,-0.053,0.342,-0.147,0.321,0.304,-0.074,0.146,0.627
0.383,0.018,0.162,-0.078,0.455,0.594,0.307,-0.012,-0.226,-0.489,-0.159,0.164,-0.062,0.142,0.181,0.005,0.008,-0.046,0.361,-0.114,0.297,0.307,-0.07,0.165,0.621
0.405,0.014,0.155,-0.075,0.426,0.592,0.322,-0.01,-0.239,-0.473,-0.198,0.168,-0.062,0.118,0.146,0.024,-0.017,-0.044,0.377,-0.08,0.271,0.314,-0.075,0.182,0.612
0.429,0.005,0.146,-0.068,0.401,0.591,0.331,-0.007,-0.254,-0.448,-0.238,0.167,-0.065,0.091,0.11,0.043,-0.046,-0.04,0.393,-0.05,0.25,0.321,-0.078,0.195,0.603
0.451,0.005,0.143,-0.071,0.374,0.589,0.342,-0.015,-0.269,-0.427,-0.275,0.171,-0.062,0.068,0.072,0.062,-0.077,-0.043,0.406,-0.023,0.225,0.327,-0.082,0.214,0.591
0.478,-0.003,0.136,-0.064,0.344,0.589,0.348,-0.011,-0.282,-0.4,-0.31,0.171,-0.057,0.044,0.032,0.085,-0.107,-0.046,0.415,0.011,0.198,0.331,-0.08,0.233,0.58
0.51,-0.008,0.134,-0.059,0.319,0.585,0.356,-0.006,-0.297,-0.38,-0.351,0.17,-0.048,0.013,-0.005,0.105,-0.134,-0.044,0.425,0.043,0.17,0.338,-0.08,0.248,0.568
0.541,-0.009,0.127,-0.051,0.291,0.579,0.366,0.007,-0.312,-0.361,-0.392,0.171,-0.043,-0.009,-0.048,0.121,-0.159,-0.038,0.44,0.077,0.144,0.342,-0.078,0.27,0.55
0.571,-0.008,0.124,-0.043,0.271,0.573,0.379,0.013,-0.325,-0.336,-0.429,0.174,-0.041,-0.035,-0.084,0.138,-0.187,-0.036,0.45,0.105,0.119,0.352,-0.083,0.286,0.535
0.604,-0.011,0.12,-0.04,0.245,0.575,0.385,0.025,-0.34,-0.309,-0.462,0.173,-0.042,-0.06,-0.12,0.158,-0.216,-0.033,0.452,0.133,0.095,0.352,-0.087,0.298,0.519
0.629,-0.009,0.113,-0.034,0.215,0.579,0.39,0.03,-0.345,-0.28,-0.493,0.172,-0.041,-0.083,-0.149,0.175,-0.243,-0.028,0.459,0.163,0.068,0.35,-0.086,0.306,0.503
0.652,-0.018,0.109,-0.019,0.194,0.583,0.389,0.036,-0.354,-0.255,-0.522,0.181,-0.032,-0.101,-0.186,0.195,-0.271,-0.022,0.458,0.192,0.036,0.351,-0.082,0.313,0.481
0.675,-0.022,0.105,-0.017,0.162,0.584,0.392,0.041,-0.364,-0.23,-0.546,0.186,-0.023,-0.121,-0.213,0.216,-0.292,-0.024,0.461,0.223,0.007,0.349,-0.076,0.324,0.461
0.692,-0.027,0.102,-0.005,0.135,0.59,0.39,0.046,-0.367,-0.2,-0.572,0.186,-0.012,-0.151,-0.243,0.235,-0.309,-0.018,0.467,0.255,-0.016,0.345,-0.072,0.326,0.439
0.711,-0.031,0.091,0.003,0.106,0.606,0.395,0.048,-0.374,-0.173,-0.598,0.187,-0.004,-0.172,-0.278,0.247,-0.328,-0.007,0.468,0.282,-0.046,0.344,-0.072,0.331,0.416
0.727,-0.041,0.081,0.009,0.073,0.622,0.396,0.052,-0.373,-0.144,-0.621,0.188,-0.004,-0.189,-0.309,0.262,-0.347,-0.005,0.467,0.309,-0.075,0.336,-0.071,0.339,0.389
0.741,-0.048,0.072,0.013,0.046,0.639,0.392,0.057,-0.369,-0.114,-0.637,0.187,0.003,-0.212,-0.337,0.274,-0.367,-0.005,0.457,0.337,-0.102,0.331,-0.069,0.341,0.366
0.756,-0.059,0.064,0.019,0.013,0.659,0.386,0.062,-0.371,-0.081,-0.65,0.187,0.012,-0.232,-0.365,0.284,-0.377,-0.003,0.462,0.364,-0.132,0.321,-0.063,0.343,0.339
0.764,-0.065,0.055,0.026,-0.017,0.679,0.383,0.058,-0.37,-0.05,-0.666,0.177,0.02,-0.248,-0.391,0.296,-0.395,0.001,0.459,0.385,-0.159,0.311,-0.064,0.35,0.311
0.775,-0.069,0.048,0.041,-0.044,0.692,0.38,0.059,-0.372,-0.026,-0.68,0.178,0.026,-0.267,-0.42,0.311,-0.41,0.004,0.452,0.409,-0.188,0.305,-0.061,0.353,0.28
0.785,-0.069,0.037,0.048,-0.082,0.704,0.38,0.064,-0.37,0.006,-0.695,0.171,0.026,-0.286,-0.446,0.322,-0.423,0.006,0.45,0.433,-0.21,0.296,-0.058,0.358,0.25
0.79,-0.072,0.028,0.057,-0.108,0.717,0.376,0.07,-0.364,0.038,-0.707,0.16,0.031,-0.302,-0.471,0.326,-0.435,0.013,0.441,0.454,-0.231,0.286,-0.055,0.362,0.217
0.797,-0.076,0.021,0.066,-0.141,0.728,0.374,0.077,-0.368,0.064,-0.721,0.153,0.028,-0.311,-0.496,0.333,-0.451,0.02,0.43,0.474,-0.257,0.278,-0.055,0.366,0.189
0.796,-0.076,0.016,0.07,-0.17,0.733,0.368,0.081,-0.364,0.087,-0.729,0.146,0.031,-0.323,-0.515,0.344,-0.464,0.024,0.42,0.496,-0.278,0.265,-0.048,0.367,0.162
0.79,-0.075,0.004,0.075,-0.194,0.739,0.356,0.084,-0.365,0.113,-0.726,0.143,0.041,-0.336,-0.539,0.354,-0.478,0.027,0.411,0.511,-0.297,0.252,-0.042,0.366,0.137
0.787,-0.077,-0.005,0.074,-0.221,0.736,0.346,0.081,-0.362,0.139,-0.73,0.135,0.047,-0.346,-0.559,0.363,-0.487,0.03,0.399,0.521,-0.319,0.244,-0.038,0.362,0.105
0.78,-0.079,-0.011,0.083,-0.245,0.736,0.331,0.079,-0.359,0.166,-0.732,0.123,0.049,-0.356,-0.575,0.371,-0.505,0.032,0.381,0.538,-0.339,0.235,-0.036,0.358,0.074
0.776,-0.079,-0.018,0.095,-0.273,0.731,0.325,0.083,-0.356,0.185,-0.727,0.123,0.054,-0.369,-0.589,0.374,-0.511,0.034,0.373,0.557,-0.36,0.225,-0.031,0.351,0.045
0.762,-0.084,-0.033,0.09,-0.301,0.731,0.312,0.082,-0.349,0.212,-0.727,0.114,0.061,-0.376,-0.605,0.374,-0.521,0.035,0.358,0.567,-0.377,0.211,-0.028,0.35,0.023
0.751,-0.084,-0.04,0.092,-0.318,0.726,0.295,0.087,-0.343,0.234,-0.726,0.102,0.068,-0.389,-0.619,0.379,-0.522,0.041,0.345,0.569,-0.389,0.199,-0.027,0.344,-0.003
0.739,-0.087,-0.052,0.096,-0.34,0.722,0.281,0.085,-0.336,0.253,-0.723,0.1,0.071,-0.4,-0.633,0.383,-0.525,0.043,0.331,0.577,-0.412,0.188,-0.024,0.334,-0.03
0.722,-0.087,-0.061,0.097,-0.351,0.722,0.263,0.082,-0.322,0.275,-0.713,0.094,0.079,-0.412,-0.646,0.384,-0.527,0.044,0.313,0.582,-0.428,0.173,-0.016,0.322,-0.061
0.705,-0.089,-0.072,0.097,-0.365,0.714,0.245,0.08,-0.308,0.301,-0.702,0.086,0.083,-0.423,-0.658,0.384,-0.527,0.043,0.298,0.585,-0.439,0.162,-0.019,0.313,-0.094
0.689,-0.087,-0.071,0.099,-0.377,0.701,0.236,0.079,-0.294,0.321,-0.695,0.07,0.082,-0.427,-0.665,0.382,-0.526,0.043,0.281,0.59,-0.456,0.147,-0.021,0.292,-0.123
0.667,-0.091,-0.078,0.108,-0.382,0.696,0.223,0.082,-0.281,0.339,-0.685,0.066,0.082,-0.438,-0.668,0.379,-0.527,0.042,0.265,0.594,-0.468,0.13,-0.017,0.281,-0.151
0.644,-0.092,-0.09,0.103,-0.389,0.684,0.208,0.084,-0.267,0.358,-0.673,0.059,0.085,-0.441,-0.675,0.373,-0.519,0.048,0.245,0.593,-0.479,0.116,-0.015,0.271,-0.176
0.618,-0.096,-0.096,0.099,-0.394,0.669,0.19,0.085,-0.251,0.38,-0.66,0.048,0.086,-0.441,-0.674,0.371,-0.512,0.049,0.222,0.589,-0.488,0.104,-0.014,0.257,-0.208
0.597,-0.096,-0.103,0.105,-0.393,0.653,0.177,0.084,-0.244,0.399,-0.642,0.037,0.087,-0.446,-0.676,0.365,-0.503,0.047,0.204,0.587,-0.49,0.087,-0.014,0.244,-0.239
0.575,-0.095,-0.109,0.106,-0.395,0.637,0.159,0.076,-0.227,0.419,-0.623,0.032,0.093,-0.443,-0.673,0.358,-0.496,0.048,0.18,0.589,-0.502,0.071,-0.011,0.228,-0.263
0.544,-0.089,-0.114,0.108,-0.393,0.617,0.144,0.074,-0.213,0.434,-0.599,0.018,0.093,-0.443,-0.668,0.347,-0.488,0.048,0.156,0.582,-0.501,0.053,-0.007,0.212,-0.29
0.514,-0.091,-0.12,0.107,-0.388,0.589,0.127,0.078,-0.198,0.445,-0.579,0.009,0.096,-0.439,-0.663,0.338,-0.476,0.047,0.134,0.573,-0.509,0.042,-0.002,0.202,-0.316
0.49,-0.093,-0.119,0.116,-0.383,0.564,0.108,0.081,-0.188,0.459,-0.559,0,0.095,-0.435,-0.653,0.328,-0.465,0.05,0.116,0.56,-0.515,0.027,0.005,0.189,-0.336
0.457,-0.092,-0.128,0.122,-0.38,0.536,0.085,0.082,-0.175,0.473,-0.535,-0.005,0.098,-0.43,-0.646,0.32,-0.445,0.057,0.095,0.551,-0.512,0.015,0.013,0.179,-0.361
