c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.079,0.184,-0.171,0.114,-0.124,0.078,-0.306,-0.183,0.296,-0.186,0.279,0.343,0.538,-0.016,0.272,0.454,0.605,0.21,-0.129,0.338,0.683,0.034,-0.168,0.406,0.05
-0.053,0.191,-0.183,0.138,-0.112,0.073,-0.306,-0.165,0.316,-0.176,0.247,0.362,0.534,-0.02,0.27,0.44,0.613,0.195,-0.124,0.337,0.674,0.022,-0.154,0.402,0.044
-0.022,0.198,-0.186,0.156,-0.098,0.065,-0.299,-0.146,0.331,-0.168,0.217,0.377,0.526,-0.02,0.27,0.421,0.615,0.178,-0.121,0.333,0.663,0.008,-0.14,0.404,0.037
0.009,0.205,-0.197,0.171,-0.081,0.052,-0.294,-0.125,0.346,-0.154,0.184,0.388,0.516,-0.024,0.264,0.405,0.616,0.158,-0.117,0.327,0.651,-0.005,-0.124,0.399,0.034
0.036,0.212,-0.204,0.188,-0.062,0.04,-0.288,-0.103,0.366,-0.147,0.152,0.401,0.511,-0.029,0.261,0.388,0.615,0.145,-0.114,0.321,0.639,-0.021,-0.107,0.392,0.028
0.067,0.219,-0.211,0.21,-0.046,0.034,-0.281,-0.085,0.38,-0.139,0.118,0.415,0.498,-0.035,0.261,0.369,0.617,0.131,-0.106,0.317,0.62,-0.036,-0.089,0.384,0.023
0.099,0.224,-0.212,0.233,-0.031,0.019,-0.273,-0.069,0.396,-0.129,0.085,0.428,0.483,-0.034,0.256,0.358,0.616,0.116,-0.1,0.308,0.604,-0.05,-0.068,0.375,0.015
0.126,0.228,-0.215,0.256,-0.013,0.008,-0.267,-0.05,0.406,-0.119,0.053,0.437,0.472,-0.036,0.253,0.341,0.612,0.095,-0.09,0.302,0.582,-0.067,-0.051,0.365,0.01
0.154,0.232,-0.216,0.281,0.005,-0.003,-0.26,-0.034,0.417,-0.11,0.015,0.442,0.456,-0.04,0.25,0.318,0.604,0.08,-0.081,0.299,0.557,-0.076,-0.032,0.359,0.008
0.185,0.234,-0.215,0.302,0.022,-0.016,-0.252,-0.012,0.425,-0.1,-0.019,0.451,0.442,-0.043,0.245,0.299,0.593,0.057,-0.075,0.289,0.537,-0.093,-0.018,0.348,0.006
0.215,0.237,-0.216,0.324,0.034,-0.034,-0.24,0.01,0.429,-0.09,-0.054,0.454,0.423,-0.046,0.242,0.284,0.582,0.038,-0.067,0.278,0.514,-0.107,0.004,0.337,0.006
0.242,0.24,-0.221,0.347,0.049,-0.052,-0.23,0.031,0.439,-0.077,-0.085,0.454,0.405,-0.048,0.238,0.264,0.574,0.026,-0.057,0.269,0.487,-0.12,0.027,0.326,0.003
0.263,0.243,-0.221,0.369,0.066,-0.064,-0.221,0.045,0.446,-0.069,-0.118,0.458,0.387,-0.046,0.233,0.24,0.562,0.013,-0.053,0.263,0.462,-0.133,0.049,0.316,0.001
0.291,0.245,-0.225,0.396,0.076,-0.077,-0.211,0.059,0.447,-0.055,-0.145,0.459,0.366,-0.046,0.23,0.218,0.544,-0.006,-0.041,0.255,0.435,-0.14,0.072,0.305,-0.002
0.313,0.247,-0.23,0.415,0.089,-0.094,-0.202,0.075,0.451,-0.046,-0.18,0.46,0.348,-0.041,0.223,0.193,0.527,-0.025,-0.035,0.244,0.409,-0.154,0.089,0.291,-0.008
0.337,0.251,-0.234,0.433,0.103,-0.108,-0.19,0.094,0.451,-0.031,-0.206,0.457,0.331,-0.045,0.215,0.166,0.507,-0.043,-0.029,0.232,0.382,-0.166,0.106,0.283,-0.01
0.363,0.251,-0.236,0.451,0.114,-0.115,-0.176,0.115,0.454,-0.018,-0.232,0.452,0.305,-0.047,0.206,0.142,0.489,-0.06,-0.021,0.217,0.352,-0.174,0.124,0.267,-0.012
0.386,0.251,-0.237,0.471,0.126,-0.124,-0.167,0.136,0.453,-0.006,-0.254,0.45,0.282,-0.044,0.193,0.118,0.471,-0.072,-0.013,0.206,0.323,-0.187,0.138,0.252,-0.019
0.405,0.252,-0.239,0.492,0.138,-0.132,-0.154,0.156,0.45,0.006,-0.275,0.444,0.257,-0.042,0.184,0.092,0.453,-0.085,-0.004,0.193,0.296,-0.193,0.155,0.237,-0.022
0.42,0.249,-0.24,0.506,0.152,-0.136,-0.139,0.165,0.452,0.018,-0.301,0.436,0.237,-0.042,0.176,0.062,0.434,-0.099,0.007,0.183,0.261,-0.201,0.171,0.227,-0.025
0.437,0.249,-0.239,0.519,0.163,-0.138,-0.129,0.177,0.446,0.027,-0.328,0.43,0.216,-0.044,0.165,0.037,0.407,-0.115,0.014,0.171,0.227,-0.213,0.184,0.213,-0.023
0.455,0.244,-0.238,0.529,0.176,-0.138,-0.108,0.192,0.446,0.041,-0.349,0.427,0.196,-0.049,0.154,0.013,0.383,-0.127,0.026,0.16,0.191,-0.218,0.197,0.195,-0.027
0.469,0.239,-0.234,0.534,0.189,-0.139,-0.093,0.21,0.443,0.05,-0.38,0.417,0.173,-0.05,0.14,-0.016,0.364,-0.133,0.035,0.15,0.156,-0.227,0.211,0.175,-0.029
0.482,0.232,-0.224,0.541,0.202,-0.139,-0.074,0.221,0.435,0.059,-0.399,0.406,0.146,-0.055,0.128,-0.041,0.34,-0.133,0.049,0.141,0.127,-0.233,0.226,0.161,-0.027
