c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.301,0.283,0.106,0.152,0.083,-0.344,-0.2,0.322,0.152,0.065,0.458,0.137,0.276,-0.309,0.099,-0.04,0.101,0.066,0.293,0.182,0.226,-0.25,0.479,0.271,0.166
-0.319,0.271,0.124,0.16,0.089,-0.368,-0.201,0.322,0.16,0.072,0.474,0.125,0.284,-0.296,0.094,-0.066,0.094,0.077,0.306,0.18,0.19,-0.234,0.496,0.258,0.163
-0.33,0.258,0.143,0.166,0.095,-0.392,-0.2,0.326,0.166,0.078,0.486,0.118,0.289,-0.281,0.088,-0.092,0.087,0.076,0.321,0.171,0.156,-0.218,0.513,0.246,0.163
-0.348,0.243,0.161,0.174,0.104,-0.411,-0.194,0.332,0.174,0.087,0.503,0.114,0.292,-0.271,0.083,-0.114,0.081,0.081,0.336,0.164,0.127,-0.193,0.524,0.231,0.162
-0.362,0.231,0.18,0.18,0.109,-0.434,-0.185,0.338,0.18,0.091,0.514,0.102,0.293,-0.255,0.078,-0.135,0.081,0.087,0.347,0.157,0.094,-0.174,0.536,0.213,0.166
-0.378,0.22,0.198,0.188,0.114,-0.451,-0.179,0.341,0.188,0.096,0.52,0.093,0.293,-0.242,0.07,-0.15,0.075,0.092,0.359,0.154,0.066,-0.158,0.548,0.198,0.163
-0.392,0.205,0.212,0.198,0.125,-0.47,-0.176,0.342,0.198,0.103,0.528,0.084,0.288,-0.227,0.065,-0.163,0.073,0.093,0.37,0.158,0.033,-0.139,0.557,0.177,0.159
-0.412,0.191,0.229,0.202,0.129,-0.488,-0.17,0.346,0.202,0.108,0.536,0.081,0.289,-0.214,0.057,-0.17,0.066,0.097,0.378,0.159,-0.001,-0.121,0.565,0.157,0.156
-0.425,0.182,0.242,0.207,0.13,-0.504,-0.164,0.343,0.207,0.113,0.543,0.076,0.289,-0.199,0.052,-0.181,0.063,0.1,0.387,0.156,-0.03,-0.102,0.573,0.143,0.154
-0.432,0.177,0.259,0.209,0.135,-0.525,-0.157,0.343,0.209,0.112,0.545,0.065,0.288,-0.186,0.047,-0.19,0.056,0.106,0.394,0.159,-0.066,-0.083,0.58,0.126,0.151
-0.441,0.171,0.275,0.217,0.138,-0.532,-0.149,0.343,0.217,0.119,0.549,0.058,0.285,-0.168,0.041,-0.195,0.049,0.108,0.402,0.158,-0.095,-0.059,0.585,0.107,0.147
-0.454,0.166,0.289,0.222,0.14,-0.538,-0.144,0.344,0.222,0.126,0.555,0.049,0.276,-0.154,0.036,-0.204,0.044,0.117,0.403,0.164,-0.124,-0.036,0.588,0.086,0.143
-0.466,0.165,0.296,0.223,0.141,-0.553,-0.139,0.34,0.223,0.126,0.554,0.036,0.272,-0.135,0.035,-0.213,0.037,0.123,0.41,0.165,-0.151,-0.016,0.595,0.069,0.139
-0.473,0.165,0.305,0.229,0.143,-0.556,-0.133,0.333,0.229,0.126,0.553,0.029,0.269,-0.117,0.029,-0.22,0.032,0.131,0.41,0.169,-0.181,0,0.6,0.054,0.131
-0.481,0.163,0.315,0.232,0.145,-0.559,-0.127,0.328,0.232,0.125,0.55,0.02,0.265,-0.101,0.026,-0.223,0.027,0.142,0.411,0.169,-0.216,0.021,0.599,0.037,0.121
-0.485,0.163,0.33,0.231,0.14,-0.558,-0.119,0.325,0.231,0.127,0.544,0.012,0.264,-0.081,0.024,-0.232,0.018,0.154,0.413,0.164,-0.246,0.039,0.596,0.019,0.115
-0.492,0.165,0.337,0.238,0.138,-0.558,-0.112,0.319,0.238,0.131,0.538,0.001,0.258,-0.064,0.023,-0.246,0.01,0.166,0.413,0.164,-0.264,0.061,0.595,0.001,0.109
-0.495,0.161,0.348,0.241,0.137,-0.562,-0.105,0.314,0.241,0.128,0.534,-0.013,0.25,-0.048,0.022,-0.247,-0.002,0.176,0.412,0.163,-0.292,0.078,0.592,-0.017,0.1
-0.5,0.158,0.354,0.242,0.137,-0.558,-0.098,0.311,0.242,0.131,0.53,-0.018,0.242,-0.032,0.02,-0.252,-0.008,0.183,0.407,0.161,-0.313,0.094,0.586,-0.033,0.093
-0.504,0.156,0.358,0.244,0.14,-0.557,-0.092,0.307,0.244,0.128,0.519,-0.021,0.233,-0.016,0.016,-0.259,-0.014,0.192,0.399,0.16,-0.337,0.108,0.579,-0.049,0.083
-0.51,0.154,0.361,0.244,0.144,-0.555,-0.082,0.298,0.244,0.126,0.508,-0.026,0.227,0.005,0.011,-0.263,-0.024,0.201,0.396,0.153,-0.358,0.128,0.574,-0.062,0.075
-0.505,0.151,0.37,0.248,0.138,-0.551,-0.069,0.287,0.248,0.122,0.5,-0.026,0.215,0.025,0.007,-0.265,-0.028,0.206,0.388,0.153,-0.382,0.142,0.563,-0.079,0.065
-0.505,0.148,0.375,0.239,0.135,-0.551,-0.061,0.277,0.239,0.126,0.489,-0.023,0.206,0.041,0.003,-0.267,-0.037,0.212,0.383,0.153,-0.404,0.161,0.547,-0.096,0.058
-0.499,0.149,0.376,0.236,0.131,-0.551,-0.051,0.273,0.236,0.131,0.478,-0.024,0.196,0.057,0,-0.273,-0.043,0.22,0.373,0.147,-0.423,0.178,0.532,-0.111,0.055
-0.491,0.148,0.374,0.232,0.131,-0.543,-0.039,0.266,0.232,0.132,0.466,-0.025,0.182,0.074,-0.007,-0.274,-0.046,0.224,0.364,0.144,-0.44,0.192,0.52,-0.126,0.047
-0.482,0.148,0.371,0.228,0.128,-0.534,-0.03,0.249,0.228,0.131,0.449,-0.023,0.171,0.092,-0.012,-0.271,-0.051,0.231,0.356,0.142,-0.464,0.205,0.504,-0.138,0.038
-0.474,0.15,0.369,0.223,0.131,-0.515,-0.019,0.238,0.223,0.131,0.429,-0.014,0.158,0.109,-0.017,-0.275,-0.056,0.238,0.345,0.135,-0.482,0.219,0.489,-0.154,0.032
-0.465,0.153,0.367,0.214,0.125,-0.503,-0.005,0.217,0.214,0.128,0.411,-0.008,0.145,0.128,-0.02,-0.275,-0.064,0.24,0.327,0.133,-0.502,0.236,0.469,-0.167,0.024
-0.452,0.158,0.368,0.206,0.122,-0.491,0.005,0.204,0.206,0.121,0.394,-0.007,0.132,0.145,-0.023,-0.274,-0.073,0.244,0.319,0.127,-0.514,0.247,0.449,-0.182,0.015
-0.438,0.164,0.368,0.203,0.114,-0.478,0.015,0.187,0.203,0.117,0.375,-0.002,0.121,0.158,-0.025,-0.273,-0.076,0.246,0.306,0.124,-0.531,0.259,0.427,-0.196,0.007
-0.431,0.168,0.364,0.192,0.115,-0.461,0.018,0.172,0.192,0.116,0.352,0.005,0.11,0.173,-0.031,-0.268,-0.084,0.249,0.294,0.119,-0.546,0.269,0.409,-0.206,0.001
-0.415,0.174,0.356,0.186,0.11,-0.439,0.026,0.161,0.186,0.11,0.329,0.009,0.095,0.186,-0.033,-0.263,-0.089,0.251,0.276,0.11,-0.552,0.278,0.388,-0.217,-0.008
-0.399,0.177,0.351,0.174,0.108,-0.413,0.036,0.141,0.174,0.101,0.306,0.01,0.078,0.201,-0.039,-0.261,-0.097,0.253,0.263,0.109,-0.558,0.288,0.368,-0.231,-0.016
-0.384,0.182,0.345,0.166,0.107,-0.399,0.044,0.12,0.166,0.094,0.28,0.016,0.06,0.214,-0.04,-0.254,-0.105,0.254,0.248,0.108,-0.566,0.3,0.341,-0.239,-0.024
-0.371,0.186,0.339,0.159,0.102,-0.378,0.051,0.107,0.159,0.091,0.252,0.024,0.047,0.226,-0.042,-0.247,-0.11,0.25,0.232,0.103,-0.568,0.31,0.319,-0.249,-0.029
-0.352,0.191,0.331,0.148,0.096,-0.365,0.054,0.091,0.148,0.086,0.224,0.031,0.037,0.236,-0.044,-0.243,-0.111,0.244,0.218,0.105,-0.57,0.32,0.292,-0.258,-0.036
-0.329,0.193,0.323,0.144,0.095,-0.341,0.06,0.077,0.144,0.082,0.199,0.03,0.025,0.245,-0.046,-0.231,-0.117,0.248,0.207,0.103,-0.568,0.325,0.269,-0.269,-0.045
-0.313,0.199,0.31,0.135,0.087,-0.32,0.07,0.06,0.135,0.08,0.176,0.039,0.008,0.253,-0.047,-0.221,-0.121,0.243,0.187,0.102,-0.566,0.333,0.243,-0.274,-0.051
-0.288,0.202,0.299,0.122,0.083,-0.296,0.078,0.052,0.122,0.08,0.146,0.043,-0.008,0.263,-0.048,-0.213,-0.125,0.24,0.17,0.094,-0.56,0.335,0.215,-0.287,-0.058
-0.256,0.206,0.287,0.113,0.076,-0.269,0.089,0.037,0.113,0.075,0.122,0.049,-0.02,0.271,-0.048,-0.208,-0.129,0.24,0.15,0.092,-0.558,0.34,0.184,-0.29,-0.067
-0.227,0.211,0.275,0.105,0.071,-0.241,0.098,0.018,0.105,0.068,0.1,0.053,-0.032,0.28,-0.048,-0.203,-0.13,0.233,0.136,0.093,-0.555,0.344,0.157,-0.298,-0.071
-0.196,0.211,0.261,0.1,0.063,-0.224,0.103,0.006,0.1,0.067,0.075,0.061,-0.041,0.286,-0.046,-0.197,-0.13,0.225,0.117,0.086,-0.556,0.347,0.124,-0.3,-0.075
-0.16,0.216,0.245,0.092,0.058,-0.196,0.111,-0.012,0.092,0.067,0.053,0.066,-0.049,0.295,-0.047,-0.183,-0.133,0.216,0.1,0.083,-0.549,0.35,0.102,-0.308,-0.083
-0.124,0.215,0.233,0.078,0.049,-0.175,0.118,-0.027,0.078,0.058,0.029,0.068,-0.059,0.307,-0.048,-0.173,-0.133,0.212,0.082,0.08,-0.546,0.347,0.071,-0.31,-0.091
-0.084,0.217,0.215,0.067,0.041,-0.148,0.129,-0.041,0.067,0.049,0.011,0.069,-0.072,0.314,-0.05,-0.155,-0.135,0.208,0.061,0.078,-0.54,0.346,0.046,-0.311,-0.097
-0.045,0.221,0.196,0.05,0.032,-0.124,0.135,-0.053,0.05,0.042,-0.015,0.075,-0.081,0.318,-0.053,-0.152,-0.133,0.199,0.043,0.069,-0.527,0.343,0.02,-0.312,-0.103
-0.001,0.221,0.183,0.037,0.029,-0.1,0.141,-0.065,0.037,0.039,-0.042,0.076,-0.089,0.324,-0.054,-0.144,-0.133,0.191,0.028,0.063,-0.52,0.343,-0.005,-0.314,-0.109
0.041,0.218,0.163,0.025,0.019,-0.075,0.146,-0.083,0.025,0.029,-0.065,0.08,-0.096,0.333,-0.054,-0.136,-0.134,0.185,0.008,0.066,-0.508,0.343,-0.031,-0.308,-0.112
0.077,0.216,0.148,0.013,0.011,-0.047,0.151,-0.095,0.013,0.026,-0.093,0.081,-0.111,0.333,-0.054,-0.121,-0.131,0.175,-0.012,0.063,-0.495,0.343,-0.057,-0.305,-0.112
0.113,0.214,0.132,0.002,0.006,-0.027,0.152,-0.111,0.002,0.023,-0.116,0.081,-0.124,0.339,-0.056,-0.104,-0.131,0.17,-0.032,0.057,-0.475,0.343,-0.086,-0.296,-0.119
0.152,0.215,0.116,-0.008,0.001,0,0.16,-0.128,-0.008,0.017,-0.139,0.084,-0.132,0.341,-0.055,-0.086,-0.131,0.163,-0.046,0.057,-0.46,0.338,-0.108,-0.284,-0.126
0.189,0.211,0.102,-0.019,-0.011,0.024,0.163,-0.14,-0.019,0.011,-0.162,0.087,-0.142,0.341,-0.055,-0.073,-0.131,0.157,-0.065,0.051,-0.444,0.333,-0.137,-0.269,-0.128
0.23,0.21,0.082,-0.029,-0.017,0.049,0.168,-0.151,-0.029,0.011,-0.181,0.089,-0.158,0.333,-0.055,-0.063,-0.133,0.149,-0.085,0.047,-0.423,0.333,-0.16,-0.258,-0.127
0.262,0.206,0.07,-0.043,-0.023,0.078,0.171,-0.167,-0.043,0.007,-0.207,0.09,-0.166,0.332,-0.055,-0.054,-0.133,0.142,-0.103,0.043,-0.404,0.322,-0.184,-0.243,-0.128
