c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.061,-0.14,0.122,-0.097,0.46,0.012,-0.402,0.017,0.286,0.142,-0.002,-0.067,-0.028,0.073,-0.29,0.046,-0.182,-0.083,-0.072,-0.24,-0.067,-0.166,0.138,-0.137,0.266
-0.051,-0.129,0.131,-0.072,0.452,0.02,-0.404,0.028,0.272,0.154,0.006,-0.084,-0.017,0.063,-0.278,0.049,-0.186,-0.086,-0.062,-0.245,-0.063,-0.149,0.134,-0.14,0.262
-0.042,-0.117,0.138,-0.045,0.443,0.026,-0.412,0.038,0.256,0.166,0.011,-0.103,-0.007,0.053,-0.267,0.049,-0.194,-0.097,-0.055,-0.252,-0.063,-0.132,0.13,-0.135,0.256
-0.028,-0.106,0.145,-0.021,0.437,0.031,-0.417,0.049,0.238,0.179,0.013,-0.115,0.005,0.044,-0.251,0.047,-0.199,-0.101,-0.046,-0.262,-0.059,-0.113,0.126,-0.127,0.252
-0.019,-0.095,0.153,0.005,0.428,0.04,-0.424,0.056,0.213,0.193,0.016,-0.129,0.015,0.031,-0.234,0.047,-0.207,-0.111,-0.036,-0.273,-0.058,-0.094,0.122,-0.123,0.242
-0.006,-0.086,0.158,0.037,0.413,0.047,-0.429,0.062,0.194,0.205,0.022,-0.143,0.026,0.021,-0.215,0.041,-0.213,-0.118,-0.025,-0.279,-0.057,-0.073,0.118,-0.121,0.235
0.006,-0.073,0.166,0.06,0.401,0.055,-0.429,0.071,0.172,0.217,0.026,-0.159,0.038,0.009,-0.199,0.041,-0.214,-0.124,-0.018,-0.288,-0.057,-0.054,0.115,-0.12,0.229
0.02,-0.062,0.173,0.091,0.388,0.059,-0.425,0.081,0.152,0.23,0.032,-0.174,0.046,-0.006,-0.181,0.041,-0.218,-0.128,-0.009,-0.295,-0.055,-0.033,0.11,-0.118,0.222
0.032,-0.051,0.179,0.116,0.378,0.066,-0.423,0.09,0.134,0.239,0.035,-0.183,0.053,-0.018,-0.163,0.039,-0.219,-0.134,0.003,-0.298,-0.047,-0.013,0.102,-0.118,0.212
0.043,-0.037,0.184,0.141,0.365,0.075,-0.42,0.1,0.115,0.246,0.041,-0.194,0.066,-0.025,-0.151,0.037,-0.213,-0.141,0.012,-0.303,-0.047,0.005,0.097,-0.116,0.209
0.055,-0.025,0.186,0.165,0.353,0.086,-0.421,0.106,0.086,0.255,0.044,-0.204,0.076,-0.039,-0.133,0.033,-0.215,-0.148,0.023,-0.311,-0.046,0.025,0.093,-0.106,0.196
0.066,-0.015,0.189,0.188,0.345,0.095,-0.42,0.115,0.065,0.262,0.045,-0.212,0.085,-0.051,-0.113,0.029,-0.214,-0.15,0.036,-0.319,-0.042,0.046,0.089,-0.099,0.191
0.076,-0.004,0.193,0.213,0.331,0.104,-0.419,0.125,0.049,0.265,0.053,-0.223,0.096,-0.067,-0.095,0.026,-0.219,-0.158,0.047,-0.323,-0.041,0.061,0.084,-0.097,0.182
0.084,0.006,0.191,0.24,0.315,0.109,-0.41,0.133,0.028,0.271,0.053,-0.233,0.102,-0.075,-0.079,0.024,-0.221,-0.164,0.062,-0.328,-0.039,0.08,0.075,-0.091,0.176
0.087,0.018,0.193,0.256,0.303,0.112,-0.405,0.142,0.008,0.279,0.056,-0.236,0.111,-0.085,-0.064,0.023,-0.217,-0.166,0.08,-0.328,-0.037,0.098,0.069,-0.084,0.165
0.095,0.028,0.192,0.282,0.283,0.115,-0.391,0.151,-0.01,0.285,0.06,-0.243,0.116,-0.094,-0.045,0.02,-0.219,-0.169,0.098,-0.325,-0.034,0.119,0.061,-0.08,0.154
0.099,0.039,0.192,0.3,0.265,0.12,-0.383,0.157,-0.034,0.288,0.064,-0.252,0.124,-0.105,-0.03,0.019,-0.217,-0.175,0.117,-0.321,-0.033,0.134,0.053,-0.075,0.144
0.108,0.048,0.19,0.321,0.247,0.125,-0.376,0.159,-0.055,0.289,0.067,-0.257,0.132,-0.111,-0.017,0.018,-0.215,-0.179,0.134,-0.325,-0.035,0.149,0.045,-0.071,0.137
0.115,0.056,0.189,0.337,0.225,0.127,-0.364,0.161,-0.075,0.286,0.066,-0.261,0.139,-0.119,0.002,0.014,-0.214,-0.179,0.152,-0.325,-0.03,0.163,0.037,-0.065,0.125
0.122,0.064,0.191,0.355,0.206,0.128,-0.351,0.168,-0.093,0.285,0.067,-0.265,0.143,-0.13,0.016,0.012,-0.208,-0.181,0.168,-0.321,-0.025,0.179,0.03,-0.059,0.115
0.128,0.072,0.194,0.371,0.183,0.129,-0.334,0.171,-0.111,0.289,0.072,-0.266,0.15,-0.145,0.031,0.009,-0.205,-0.185,0.188,-0.314,-0.023,0.194,0.021,-0.051,0.099
0.136,0.081,0.193,0.385,0.161,0.127,-0.321,0.174,-0.136,0.292,0.071,-0.273,0.155,-0.151,0.049,0.007,-0.196,-0.183,0.206,-0.307,-0.02,0.205,0.014,-0.046,0.087
0.143,0.091,0.191,0.399,0.14,0.13,-0.308,0.178,-0.152,0.29,0.077,-0.274,0.161,-0.168,0.065,0.005,-0.189,-0.182,0.22,-0.299,-0.014,0.221,0.009,-0.035,0.076
0.153,0.105,0.193,0.414,0.119,0.134,-0.292,0.182,-0.174,0.286,0.076,-0.278,0.164,-0.175,0.08,0.004,-0.18,-0.183,0.235,-0.29,-0.011,0.235,0.003,-0.023,0.069
0.159,0.115,0.191,0.42,0.098,0.138,-0.283,0.182,-0.19,0.28,0.073,-0.275,0.169,-0.184,0.096,0.002,-0.173,-0.184,0.252,-0.285,-0.006,0.245,-0.003,-0.008,0.056
0.166,0.121,0.187,0.431,0.076,0.139,-0.266,0.184,-0.206,0.274,0.073,-0.278,0.172,-0.195,0.111,-0.002,-0.163,-0.18,0.268,-0.28,-0.004,0.261,-0.008,0.006,0.044
0.17,0.133,0.186,0.438,0.05,0.14,-0.248,0.184,-0.219,0.269,0.073,-0.281,0.176,-0.202,0.131,-0.008,-0.157,-0.181,0.283,-0.27,0,0.276,-0.012,0.022,0.028
0.173,0.141,0.182,0.449,0.031,0.14,-0.229,0.186,-0.235,0.269,0.075,-0.28,0.176,-0.213,0.147,-0.009,-0.147,-0.178,0.294,-0.258,0.004,0.285,-0.019,0.037,0.012
0.177,0.149,0.174,0.458,0.015,0.141,-0.21,0.186,-0.248,0.265,0.074,-0.275,0.18,-0.215,0.161,-0.012,-0.141,-0.176,0.308,-0.252,0.006,0.297,-0.028,0.05,0.003
0.181,0.156,0.168,0.463,-0.005,0.147,-0.192,0.187,-0.266,0.255,0.071,-0.274,0.18,-0.212,0.175,-0.009,-0.133,-0.167,0.316,-0.238,0.01,0.305,-0.032,0.068,-0.01
0.181,0.167,0.164,0.463,-0.029,0.15,-0.173,0.185,-0.274,0.251,0.072,-0.268,0.182,-0.215,0.186,-0.011,-0.125,-0.164,0.327,-0.228,0.013,0.317,-0.039,0.086,-0.026
0.184,0.175,0.16,0.468,-0.05,0.15,-0.154,0.181,-0.282,0.243,0.069,-0.268,0.181,-0.212,0.201,-0.011,-0.116,-0.159,0.337,-0.216,0.017,0.322,-0.046,0.101,-0.045
0.187,0.172,0.154,0.474,-0.075,0.153,-0.133,0.178,-0.294,0.236,0.072,-0.267,0.18,-0.216,0.214,-0.013,-0.111,-0.155,0.344,-0.206,0.019,0.329,-0.055,0.116,-0.06
0.186,0.176,0.15,0.48,-0.096,0.147,-0.112,0.178,-0.307,0.234,0.071,-0.265,0.18,-0.215,0.221,-0.015,-0.102,-0.151,0.352,-0.191,0.025,0.338,-0.063,0.127,-0.072
0.187,0.183,0.144,0.48,-0.116,0.144,-0.09,0.172,-0.316,0.225,0.072,-0.261,0.179,-0.217,0.231,-0.017,-0.097,-0.147,0.358,-0.176,0.032,0.344,-0.07,0.139,-0.085
0.186,0.185,0.139,0.481,-0.132,0.142,-0.067,0.172,-0.326,0.219,0.074,-0.25,0.176,-0.215,0.24,-0.02,-0.088,-0.141,0.364,-0.163,0.036,0.349,-0.078,0.155,-0.097
0.188,0.189,0.129,0.483,-0.148,0.138,-0.05,0.168,-0.339,0.213,0.073,-0.244,0.176,-0.209,0.251,-0.021,-0.077,-0.138,0.369,-0.148,0.034,0.357,-0.083,0.17,-0.108
0.187,0.196,0.124,0.48,-0.175,0.133,-0.037,0.161,-0.348,0.203,0.072,-0.239,0.173,-0.204,0.258,-0.022,-0.068,-0.133,0.372,-0.133,0.038,0.36,-0.091,0.183,-0.122
0.183,0.199,0.116,0.475,-0.193,0.124,-0.018,0.151,-0.353,0.192,0.073,-0.235,0.171,-0.211,0.265,-0.027,-0.058,-0.127,0.374,-0.124,0.039,0.365,-0.099,0.192,-0.128
0.181,0.197,0.106,0.471,-0.211,0.121,0.005,0.148,-0.36,0.175,0.071,-0.226,0.167,-0.212,0.273,-0.029,-0.046,-0.124,0.372,-0.108,0.044,0.365,-0.102,0.204,-0.137
0.178,0.195,0.097,0.462,-0.226,0.114,0.024,0.143,-0.368,0.163,0.069,-0.218,0.166,-0.212,0.276,-0.035,-0.039,-0.117,0.372,-0.093,0.044,0.373,-0.105,0.215,-0.148
0.177,0.197,0.086,0.454,-0.242,0.105,0.041,0.139,-0.372,0.151,0.065,-0.208,0.165,-0.217,0.282,-0.036,-0.025,-0.108,0.374,-0.081,0.05,0.372,-0.111,0.223,-0.156
0.176,0.2,0.076,0.445,-0.255,0.104,0.062,0.131,-0.372,0.136,0.065,-0.201,0.162,-0.216,0.29,-0.038,-0.018,-0.099,0.371,-0.071,0.05,0.374,-0.114,0.233,-0.166
0.173,0.201,0.065,0.433,-0.275,0.102,0.079,0.124,-0.375,0.123,0.06,-0.186,0.16,-0.21,0.297,-0.039,-0.005,-0.091,0.37,-0.06,0.048,0.376,-0.116,0.244,-0.177
0.171,0.199,0.052,0.424,-0.293,0.096,0.091,0.117,-0.377,0.11,0.055,-0.179,0.157,-0.21,0.302,-0.039,0.008,-0.08,0.364,-0.043,0.05,0.375,-0.121,0.252,-0.183
0.166,0.197,0.045,0.408,-0.306,0.095,0.106,0.111,-0.372,0.094,0.051,-0.167,0.153,-0.212,0.301,-0.042,0.019,-0.069,0.362,-0.025,0.057,0.376,-0.128,0.26,-0.187
0.16,0.192,0.033,0.392,-0.314,0.092,0.126,0.105,-0.37,0.077,0.046,-0.153,0.147,-0.218,0.304,-0.046,0.035,-0.059,0.355,-0.008,0.057,0.373,-0.124,0.27,-0.193
0.156,0.19,0.025,0.379,-0.327,0.089,0.143,0.1,-0.369,0.066,0.041,-0.14,0.14,-0.208,0.306,-0.047,0.046,-0.053,0.354,0.008,0.058,0.368,-0.126,0.273,-0.2
0.151,0.186,0.016,0.365,-0.337,0.082,0.165,0.093,-0.369,0.059,0.038,-0.129,0.132,-0.205,0.309,-0.047,0.055,-0.044,0.349,0.023,0.055,0.37,-0.133,0.276,-0.207
0.146,0.187,0.007,0.351,-0.347,0.077,0.185,0.087,-0.364,0.047,0.034,-0.114,0.126,-0.195,0.305,-0.046,0.07,-0.038,0.342,0.041,0.059,0.363,-0.134,0.282,-0.205
0.137,0.184,-0.001,0.329,-0.358,0.073,0.197,0.078,-0.353,0.03,0.03,-0.104,0.119,-0.183,0.303,-0.046,0.077,-0.03,0.333,0.057,0.057,0.362,-0.133,0.287,-0.21
0.127,0.181,-0.01,0.31,-0.367,0.066,0.209,0.073,-0.351,0.015,0.025,-0.088,0.112,-0.179,0.299,-0.049,0.086,-0.023,0.317,0.07,0.057,0.36,-0.136,0.295,-0.213
0.118,0.177,-0.017,0.294,-0.37,0.058,0.225,0.067,-0.348,0.002,0.024,-0.071,0.103,-0.172,0.293,-0.051,0.095,-0.016,0.305,0.085,0.057,0.354,-0.141,0.297,-0.213
0.108,0.172,-0.023,0.27,-0.371,0.052,0.242,0.06,-0.345,-0.009,0.025,-0.056,0.094,-0.168,0.289,-0.053,0.1,-0.009,0.295,0.099,0.058,0.349,-0.142,0.296,-0.216
0.1,0.172,-0.03,0.247,-0.381,0.041,0.255,0.057,-0.334,-0.025,0.02,-0.042,0.085,-0.161,0.287,-0.05,0.108,-0.004,0.283,0.109,0.056,0.345,-0.138,0.295,-0.22
0.093,0.166,-0.035,0.226,-0.385,0.033,0.27,0.05,-0.324,-0.038,0.02,-0.036,0.077,-0.151,0.283,-0.047,0.113,0.006,0.275,0.122,0.055,0.339,-0.14,0.295,-0.223
0.087,0.161,-0.042,0.206,-0.385,0.024,0.281,0.041,-0.32,-0.048,0.015,-0.019,0.07,-0.147,0.278,-0.045,0.122,0.014,0.259,0.136,0.052,0.332,-0.139,0.296,-0.226
0.081,0.154,-0.052,0.183,-0.387,0.017,0.289,0.031,-0.307,-0.063,0.014,-0.006,0.066,-0.137,0.27,-0.04,0.126,0.023,0.246,0.147,0.054,0.32,-0.135,0.292,-0.224
0.07,0.147,-0.062,0.158,-0.383,0.011,0.297,0.025,-0.295,-0.078,0.015,0.005,0.056,-0.128,0.269,-0.04,0.13,0.032,0.234,0.155,0.053,0.311,-0.137,0.287,-0.231
0.064,0.142,-0.071,0.14,-0.381,0.002,0.311,0.015,-0.286,-0.086,0.015,0.019,0.047,-0.116,0.263,-0.039,0.136,0.041,0.222,0.163,0.052,0.297,-0.135,0.283,-0.23
0.061,0.131,-0.083,0.119,-0.38,-0.006,0.318,0.003,-0.27,-0.095,0.012,0.03,0.041,-0.101,0.259,-0.035,0.145,0.049,0.213,0.174,0.05,0.279,-0.132,0.278,-0.231
0.056,0.122,-0.09,0.1,-0.376,-0.01,0.321,-0.006,-0.256,-0.104,0.008,0.038,0.032,-0.081,0.253,-0.031,0.148,0.056,0.198,0.188,0.049,0.269,-0.126,0.273,-0.229
0.045,0.117,-0.098,0.08,-0.373,-0.02,0.328,-0.011,-0.24,-0.115,0.004,0.05,0.026,-0.06,0.248,-0.03,0.154,0.063,0.185,0.194,0.049,0.253,-0.123,0.272,-0.224
0.039,0.106,-0.106,0.06,-0.373,-0.023,0.334,-0.022,-0.228,-0.124,0.001,0.06,0.02,-0.036,0.24,-0.033,0.157,0.07,0.167,0.201,0.048,0.234,-0.122,0.27,-0.227
0.03,0.095,-0.117,0.039,-0.367,-0.031,0.333,-0.03,-0.215,-0.132,-0.004,0.078,0.012,-0.012,0.237,-0.031,0.161,0.077,0.146,0.208,0.049,0.22,-0.122,0.261,-0.226
0.023,0.088,-0.122,0.019,-0.362,-0.033,0.334,-0.037,-0.197,-0.142,-0.005,0.092,0.003,0.014,0.232,-0.029,0.165,0.085,0.133,0.212,0.053,0.204,-0.119,0.254,-0.222
0.013,0.084,-0.131,-0.001,-0.356,-0.037,0.333,-0.042,-0.18,-0.154,-0.011,0.111,-0.006,0.036,0.224,-0.029,0.17,0.094,0.117,0.219,0.05,0.188,-0.116,0.254,-0.219
0.007,0.068,-0.136,-0.02,-0.355,-0.042,0.335,-0.052,-0.163,-0.163,-0.016,0.133,-0.016,0.064,0.22,-0.02,0.173,0.1,0.098,0.225,0.049,0.169,-0.111,0.249,-0.208
-0.005,0.06,-0.14,-0.044,-0.347,-0.048,0.339,-0.059,-0.149,-0.172,-0.019,0.153,-0.022,0.09,0.212,-0.014,0.179,0.102,0.082,0.238,0.049,0.152,-0.108,0.237,-0.204
-0.014,0.049,-0.137,-0.07,-0.339,-0.052,0.341,-0.066,-0.133,-0.179,-0.022,0.172,-0.033,0.114,0.203,-0.006,0.18,0.11,0.062,0.245,0.049,0.136,-0.103,0.23,-0.198
-0.028,0.038,-0.144,-0.092,-0.333,-0.06,0.341,-0.071,-0.114,-0.187,-0.026,0.196,-0.038,0.135,0.197,0.005,0.184,0.116,0.045,0.248,0.042,0.115,-0.099,0.222,-0.193
-0.03,0.023,-0.151,-0.112,-0.323,-0.06,0.339,-0.077,-0.097,-0.196,-0.032,0.217,-0.049,0.161,0.186,0.018,0.186,0.12,0.026,0.253,0.042,0.098,-0.091,0.213,-0.189
-0.041,0.014,-0.154,-0.136,-0.309,-0.068,0.34,-0.084,-0.074,-0.203,-0.034,0.246,-0.058,0.18,0.178,0.033,0.186,0.127,0.01,0.256,0.042,0.081,-0.085,0.199,-0.176
-0.05,0.011,-0.154,-0.157,-0.298,-0.072,0.339,-0.093,-0.058,-0.208,-0.038,0.267,-0.066,0.205,0.163,0.046,0.186,0.132,-0.006,0.261,0.037,0.059,-0.074,0.188,-0.166
-0.054,0.002,-0.158,-0.177,-0.285,-0.079,0.336,-0.097,-0.035,-0.215,-0.038,0.285,-0.074,0.23,0.151,0.055,0.18,0.136,-0.025,0.264,0.032,0.042,-0.066,0.177,-0.158
-0.062,-0.011,-0.159,-0.193,-0.274,-0.085,0.334,-0.104,-0.016,-0.218,-0.042,0.307,-0.083,0.257,0.143,0.067,0.179,0.139,-0.04,0.264,0.032,0.02,-0.06,0.165,-0.147
-0.07,-0.015,-0.16,-0.208,-0.255,-0.091,0.325,-0.111,0.004,-0.224,-0.044,0.327,-0.086,0.273,0.131,0.076,0.184,0.14,-0.055,0.265,0.027,0.004,-0.052,0.151,-0.139
-0.077,-0.026,-0.164,-0.223,-0.24,-0.095,0.314,-0.115,0.027,-0.23,-0.05,0.349,-0.095,0.297,0.12,0.086,0.182,0.143,-0.067,0.259,0.021,-0.013,-0.045,0.139,-0.131
-0.085,-0.031,-0.167,-0.232,-0.222,-0.098,0.309,-0.12,0.053,-0.237,-0.053,0.371,-0.101,0.32,0.107,0.097,0.18,0.143,-0.077,0.262,0.016,-0.03,-0.038,0.125,-0.122
-0.087,-0.04,-0.167,-0.24,-0.203,-0.101,0.304,-0.121,0.074,-0.24,-0.057,0.388,-0.107,0.344,0.096,0.106,0.176,0.147,-0.091,0.265,0.02,-0.047,-0.034,0.11,-0.114
-0.092,-0.044,-0.165,-0.246,-0.188,-0.107,0.294,-0.128,0.095,-0.241,-0.06,0.409,-0.114,0.365,0.084,0.115,0.174,0.151,-0.102,0.264,0.016,-0.063,-0.032,0.097,-0.102
-0.095,-0.053,-0.164,-0.25,-0.168,-0.109,0.285,-0.134,0.114,-0.245,-0.058,0.424,-0.119,0.389,0.073,0.122,0.17,0.154,-0.118,0.262,0.013,-0.082,-0.027,0.084,-0.093
