c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.177,0.334,0.116,0.182,0.124,0.067,-0.369,-0.005,-0.581,0.088,-0.332,-0.068,-0.061,-0.169,-0.159,-0.66,-0.301,-0.004,0.349,-0.252,0.356,-0.302,0.022,-0.282,0.103
-0.176,0.348,0.112,0.166,0.132,0.053,-0.362,-0.007,-0.586,0.091,-0.317,-0.054,-0.055,-0.177,-0.149,-0.657,-0.312,-0.002,0.349,-0.239,0.339,-0.319,0.018,-0.26,0.087
-0.175,0.361,0.105,0.156,0.144,0.043,-0.356,-0.009,-0.587,0.099,-0.305,-0.038,-0.049,-0.187,-0.142,-0.651,-0.319,-0.002,0.349,-0.222,0.316,-0.343,0.015,-0.243,0.082
-0.168,0.37,0.096,0.134,0.155,0.026,-0.349,-0.016,-0.581,0.104,-0.295,-0.021,-0.043,-0.194,-0.128,-0.64,-0.327,-0.001,0.349,-0.206,0.294,-0.356,0.011,-0.224,0.078
-0.159,0.378,0.091,0.118,0.167,0.007,-0.34,-0.02,-0.572,0.104,-0.279,-0.003,-0.034,-0.201,-0.12,-0.635,-0.333,-0.004,0.353,-0.187,0.275,-0.373,0.009,-0.205,0.069
-0.147,0.382,0.083,0.106,0.176,-0.006,-0.328,-0.023,-0.565,0.109,-0.265,0.011,-0.026,-0.211,-0.112,-0.628,-0.334,-0.003,0.352,-0.167,0.254,-0.389,0.004,-0.185,0.062
-0.131,0.395,0.077,0.094,0.183,-0.02,-0.32,-0.029,-0.556,0.116,-0.25,0.022,-0.017,-0.218,-0.105,-0.615,-0.343,-0.005,0.35,-0.151,0.231,-0.403,0,-0.163,0.054
-0.114,0.403,0.066,0.081,0.195,-0.031,-0.313,-0.035,-0.539,0.122,-0.234,0.038,-0.009,-0.223,-0.093,-0.603,-0.346,-0.003,0.347,-0.136,0.203,-0.417,-0.001,-0.141,0.042
-0.098,0.412,0.063,0.062,0.203,-0.044,-0.303,-0.04,-0.527,0.127,-0.219,0.055,0.002,-0.227,-0.082,-0.587,-0.352,0,0.342,-0.121,0.177,-0.424,-0.005,-0.124,0.03
-0.074,0.417,0.057,0.047,0.214,-0.057,-0.293,-0.04,-0.508,0.128,-0.202,0.072,0.012,-0.23,-0.069,-0.573,-0.356,-0.001,0.338,-0.1,0.155,-0.436,-0.01,-0.105,0.015
-0.051,0.423,0.048,0.031,0.219,-0.072,-0.285,-0.046,-0.49,0.128,-0.185,0.089,0.019,-0.237,-0.058,-0.556,-0.36,-0.001,0.336,-0.079,0.127,-0.447,-0.017,-0.085,0.011
-0.028,0.427,0.04,0.016,0.223,-0.091,-0.27,-0.045,-0.469,0.131,-0.168,0.108,0.027,-0.238,-0.043,-0.538,-0.362,0.001,0.329,-0.057,0.103,-0.454,-0.024,-0.066,-0.003
-0.007,0.425,0.032,0.007,0.222,-0.105,-0.255,-0.046,-0.451,0.131,-0.15,0.123,0.034,-0.235,-0.032,-0.522,-0.363,0.003,0.322,-0.036,0.076,-0.466,-0.029,-0.042,-0.022
0.013,0.43,0.022,-0.004,0.223,-0.117,-0.242,-0.048,-0.428,0.134,-0.131,0.139,0.044,-0.237,-0.019,-0.5,-0.363,0.008,0.312,-0.02,0.048,-0.476,-0.037,-0.024,-0.032
0.031,0.435,0.011,-0.025,0.226,-0.131,-0.229,-0.052,-0.406,0.134,-0.112,0.154,0.055,-0.238,-0.008,-0.476,-0.365,0.009,0.303,0.001,0.02,-0.474,-0.038,-0.004,-0.039
0.046,0.429,0.003,-0.039,0.233,-0.142,-0.211,-0.052,-0.382,0.131,-0.096,0.173,0.062,-0.235,0.002,-0.452,-0.362,0.009,0.291,0.024,-0.008,-0.475,-0.045,0.015,-0.052
0.065,0.428,-0.004,-0.054,0.238,-0.152,-0.192,-0.05,-0.36,0.128,-0.077,0.188,0.069,-0.233,0.014,-0.429,-0.363,0.005,0.281,0.044,-0.03,-0.479,-0.047,0.034,-0.062
0.08,0.421,-0.015,-0.068,0.238,-0.162,-0.173,-0.048,-0.336,0.126,-0.06,0.2,0.076,-0.225,0.024,-0.405,-0.36,0.006,0.264,0.063,-0.057,-0.485,-0.051,0.056,-0.075
0.098,0.419,-0.023,-0.081,0.236,-0.17,-0.153,-0.05,-0.311,0.124,-0.042,0.212,0.081,-0.217,0.03,-0.381,-0.356,0.012,0.246,0.079,-0.082,-0.482,-0.05,0.079,-0.08
0.117,0.411,-0.034,-0.09,0.236,-0.177,-0.133,-0.051,-0.289,0.124,-0.021,0.224,0.089,-0.204,0.042,-0.357,-0.35,0.014,0.23,0.099,-0.106,-0.481,-0.051,0.094,-0.092
0.136,0.4,-0.041,-0.105,0.236,-0.184,-0.114,-0.056,-0.262,0.122,0.003,0.234,0.096,-0.192,0.053,-0.331,-0.346,0.01,0.215,0.116,-0.132,-0.477,-0.056,0.116,-0.098
0.154,0.394,-0.05,-0.124,0.236,-0.192,-0.1,-0.058,-0.229,0.122,0.026,0.245,0.102,-0.182,0.064,-0.298,-0.34,0.008,0.205,0.136,-0.155,-0.472,-0.061,0.133,-0.097
0.17,0.383,-0.053,-0.141,0.239,-0.198,-0.085,-0.058,-0.203,0.122,0.045,0.254,0.107,-0.161,0.076,-0.268,-0.334,0.006,0.19,0.155,-0.174,-0.46,-0.061,0.153,-0.104
0.188,0.372,-0.056,-0.15,0.238,-0.21,-0.067,-0.056,-0.174,0.121,0.063,0.264,0.109,-0.141,0.082,-0.238,-0.326,0.006,0.177,0.174,-0.193,-0.46,-0.063,0.172,-0.11
0.207,0.366,-0.066,-0.163,0.234,-0.217,-0.053,-0.062,-0.145,0.122,0.082,0.269,0.114,-0.123,0.097,-0.208,-0.314,0.005,0.162,0.189,-0.215,-0.461,-0.064,0.189,-0.116
0.221,0.355,-0.072,-0.178,0.23,-0.227,-0.037,-0.061,-0.117,0.123,0.103,0.276,0.122,-0.101,0.107,-0.177,-0.301,0.005,0.148,0.205,-0.24,-0.45,-0.067,0.207,-0.124
0.237,0.344,-0.078,-0.185,0.228,-0.236,-0.018,-0.065,-0.09,0.119,0.123,0.287,0.126,-0.083,0.12,-0.144,-0.291,0.005,0.132,0.226,-0.257,-0.436,-0.069,0.226,-0.125
0.251,0.334,-0.083,-0.194,0.222,-0.242,-0.002,-0.066,-0.068,0.116,0.142,0.296,0.133,-0.063,0.131,-0.115,-0.28,0.003,0.118,0.238,-0.278,-0.428,-0.074,0.242,-0.13
0.263,0.322,-0.085,-0.206,0.22,-0.244,0.014,-0.069,-0.034,0.114,0.16,0.302,0.135,-0.041,0.139,-0.078,-0.269,-0.002,0.104,0.254,-0.299,-0.414,-0.077,0.262,-0.133
0.275,0.307,-0.092,-0.216,0.216,-0.245,0.031,-0.067,-0.007,0.109,0.172,0.309,0.138,-0.022,0.144,-0.049,-0.254,0.001,0.09,0.268,-0.314,-0.402,-0.074,0.275,-0.142
0.284,0.297,-0.093,-0.226,0.214,-0.248,0.05,-0.065,0.016,0.103,0.187,0.32,0.141,0.001,0.149,-0.02,-0.239,0.002,0.073,0.282,-0.332,-0.389,-0.073,0.288,-0.146
0.299,0.279,-0.101,-0.234,0.203,-0.25,0.069,-0.065,0.041,0.1,0.206,0.324,0.144,0.021,0.152,0.009,-0.225,0.003,0.059,0.298,-0.351,-0.376,-0.075,0.3,-0.151
0.31,0.266,-0.103,-0.243,0.198,-0.245,0.086,-0.065,0.068,0.095,0.222,0.33,0.148,0.043,0.16,0.04,-0.212,0.004,0.042,0.306,-0.369,-0.356,-0.075,0.315,-0.161
0.321,0.249,-0.106,-0.251,0.192,-0.246,0.108,-0.059,0.099,0.09,0.234,0.336,0.148,0.065,0.166,0.07,-0.199,0.005,0.025,0.315,-0.381,-0.34,-0.079,0.327,-0.163
0.33,0.235,-0.111,-0.256,0.184,-0.245,0.123,-0.061,0.126,0.086,0.245,0.341,0.145,0.083,0.176,0.102,-0.183,0.007,0.004,0.326,-0.396,-0.325,-0.08,0.34,-0.168
0.339,0.22,-0.114,-0.263,0.175,-0.241,0.138,-0.057,0.156,0.08,0.259,0.345,0.145,0.103,0.181,0.13,-0.166,0.006,-0.008,0.329,-0.409,-0.309,-0.079,0.344,-0.17
0.346,0.202,-0.119,-0.267,0.169,-0.242,0.158,-0.052,0.189,0.077,0.27,0.348,0.145,0.125,0.182,0.163,-0.145,0.005,-0.023,0.337,-0.417,-0.287,-0.077,0.353,-0.176
0.353,0.184,-0.126,-0.275,0.165,-0.242,0.168,-0.051,0.21,0.071,0.281,0.353,0.146,0.142,0.186,0.188,-0.127,0.007,-0.037,0.344,-0.428,-0.271,-0.075,0.36,-0.179
0.359,0.169,-0.13,-0.276,0.156,-0.242,0.182,-0.05,0.237,0.068,0.293,0.353,0.147,0.165,0.195,0.216,-0.115,0.008,-0.054,0.347,-0.442,-0.245,-0.077,0.363,-0.174
0.366,0.151,-0.136,-0.276,0.148,-0.237,0.193,-0.048,0.262,0.065,0.3,0.352,0.149,0.182,0.203,0.244,-0.097,0.004,-0.074,0.35,-0.451,-0.226,-0.077,0.372,-0.176
0.37,0.136,-0.14,-0.278,0.14,-0.235,0.204,-0.045,0.291,0.058,0.306,0.353,0.149,0.198,0.208,0.267,-0.08,0.006,-0.091,0.35,-0.458,-0.205,-0.076,0.376,-0.178
0.373,0.111,-0.145,-0.279,0.13,-0.232,0.213,-0.044,0.314,0.05,0.316,0.355,0.145,0.216,0.219,0.295,-0.063,0.002,-0.105,0.351,-0.459,-0.19,-0.081,0.38,-0.173
0.373,0.091,-0.146,-0.279,0.119,-0.226,0.225,-0.045,0.334,0.043,0.329,0.352,0.146,0.229,0.219,0.321,-0.048,0.005,-0.119,0.352,-0.466,-0.164,-0.076,0.382,-0.173
0.377,0.066,-0.146,-0.281,0.104,-0.222,0.239,-0.042,0.353,0.033,0.336,0.348,0.147,0.246,0.215,0.344,-0.033,0.006,-0.128,0.35,-0.467,-0.141,-0.078,0.383,-0.166
0.377,0.048,-0.149,-0.279,0.094,-0.218,0.246,-0.04,0.375,0.028,0.34,0.345,0.144,0.261,0.216,0.366,-0.02,0.006,-0.141,0.351,-0.47,-0.117,-0.077,0.389,-0.166
0.378,0.029,-0.151,-0.279,0.084,-0.214,0.255,-0.04,0.391,0.023,0.345,0.341,0.142,0.272,0.218,0.387,-0.004,0.006,-0.154,0.35,-0.471,-0.097,-0.076,0.39,-0.163
0.377,0.008,-0.15,-0.272,0.07,-0.206,0.264,-0.035,0.411,0.016,0.348,0.333,0.14,0.285,0.217,0.407,0.011,0.008,-0.169,0.348,-0.47,-0.078,-0.073,0.39,-0.161
0.373,-0.009,-0.151,-0.267,0.061,-0.202,0.273,-0.032,0.423,0.01,0.35,0.324,0.136,0.294,0.214,0.429,0.029,0.008,-0.18,0.345,-0.463,-0.057,-0.071,0.391,-0.162
0.368,-0.034,-0.149,-0.262,0.051,-0.195,0.282,-0.027,0.433,0.001,0.354,0.316,0.131,0.307,0.211,0.449,0.046,0.01,-0.189,0.342,-0.458,-0.032,-0.07,0.39,-0.159
0.364,-0.053,-0.146,-0.255,0.041,-0.185,0.292,-0.025,0.448,-0.005,0.352,0.308,0.127,0.314,0.207,0.464,0.062,0.012,-0.2,0.336,-0.454,-0.011,-0.067,0.387,-0.151
0.358,-0.066,-0.144,-0.248,0.033,-0.175,0.301,-0.022,0.46,-0.007,0.35,0.299,0.125,0.322,0.2,0.476,0.079,0.01,-0.214,0.335,-0.451,0.019,-0.062,0.381,-0.152
0.354,-0.081,-0.141,-0.241,0.023,-0.168,0.303,-0.016,0.473,-0.01,0.351,0.29,0.118,0.332,0.198,0.489,0.092,0.005,-0.223,0.332,-0.441,0.034,-0.061,0.377,-0.153
0.344,-0.1,-0.139,-0.238,0.016,-0.158,0.311,-0.012,0.487,-0.017,0.347,0.282,0.113,0.339,0.195,0.504,0.109,0.005,-0.233,0.33,-0.43,0.054,-0.058,0.37,-0.149
0.337,-0.119,-0.135,-0.237,0.008,-0.15,0.316,-0.01,0.493,-0.023,0.343,0.269,0.109,0.348,0.193,0.518,0.127,0.005,-0.241,0.325,-0.423,0.072,-0.053,0.36,-0.146
0.329,-0.135,-0.134,-0.228,-0.004,-0.139,0.316,-0.007,0.5,-0.028,0.339,0.254,0.103,0.353,0.189,0.529,0.139,0.009,-0.25,0.317,-0.411,0.088,-0.047,0.348,-0.144
0.321,-0.153,-0.132,-0.223,-0.015,-0.13,0.32,-0.005,0.504,-0.034,0.338,0.242,0.096,0.36,0.186,0.54,0.154,0.013,-0.259,0.305,-0.4,0.104,-0.044,0.343,-0.138
0.312,-0.171,-0.127,-0.22,-0.028,-0.117,0.319,-0.005,0.514,-0.044,0.331,0.231,0.092,0.364,0.178,0.548,0.169,0.01,-0.268,0.295,-0.39,0.118,-0.043,0.331,-0.131
0.303,-0.182,-0.12,-0.21,-0.038,-0.107,0.319,-0.004,0.521,-0.048,0.329,0.219,0.086,0.366,0.169,0.555,0.183,0.011,-0.276,0.282,-0.377,0.135,-0.039,0.318,-0.126
0.292,-0.196,-0.117,-0.201,-0.045,-0.101,0.319,-0.001,0.52,-0.054,0.32,0.204,0.079,0.371,0.166,0.562,0.197,0.011,-0.281,0.273,-0.363,0.152,-0.036,0.305,-0.126
0.281,-0.214,-0.114,-0.191,-0.059,-0.091,0.317,0.001,0.525,-0.062,0.313,0.192,0.072,0.373,0.16,0.564,0.209,0.014,-0.286,0.262,-0.348,0.161,-0.032,0.292,-0.117
0.27,-0.23,-0.111,-0.181,-0.069,-0.082,0.316,0.003,0.523,-0.067,0.301,0.179,0.065,0.373,0.155,0.566,0.223,0.018,-0.289,0.251,-0.334,0.184,-0.032,0.28,-0.108
0.261,-0.246,-0.109,-0.169,-0.084,-0.07,0.308,0.007,0.517,-0.07,0.297,0.166,0.057,0.373,0.147,0.562,0.236,0.025,-0.292,0.236,-0.32,0.2,-0.027,0.267,-0.1
0.247,-0.263,-0.102,-0.15,-0.097,-0.057,0.306,0.01,0.515,-0.074,0.289,0.151,0.051,0.369,0.136,0.559,0.246,0.031,-0.294,0.22,-0.303,0.216,-0.028,0.256,-0.089
0.233,-0.276,-0.092,-0.14,-0.105,-0.046,0.298,0.011,0.513,-0.083,0.278,0.137,0.045,0.365,0.129,0.556,0.256,0.032,-0.292,0.209,-0.286,0.239,-0.025,0.244,-0.081
0.216,-0.289,-0.087,-0.125,-0.116,-0.037,0.295,0.016,0.513,-0.087,0.266,0.122,0.039,0.359,0.122,0.552,0.266,0.03,-0.289,0.196,-0.27,0.258,-0.024,0.223,-0.068
0.201,-0.299,-0.082,-0.11,-0.121,-0.025,0.288,0.02,0.506,-0.088,0.255,0.105,0.033,0.356,0.115,0.545,0.276,0.036,-0.289,0.186,-0.251,0.279,-0.018,0.204,-0.062
0.186,-0.308,-0.077,-0.098,-0.132,-0.012,0.285,0.023,0.501,-0.09,0.239,0.09,0.029,0.352,0.109,0.536,0.283,0.043,-0.286,0.167,-0.228,0.294,-0.015,0.191,-0.057
0.172,-0.32,-0.071,-0.087,-0.142,0.005,0.277,0.023,0.494,-0.093,0.227,0.076,0.022,0.346,0.102,0.525,0.288,0.045,-0.283,0.151,-0.209,0.307,-0.01,0.174,-0.042
0.153,-0.326,-0.064,-0.081,-0.145,0.017,0.27,0.027,0.486,-0.093,0.214,0.058,0.014,0.336,0.096,0.518,0.291,0.051,-0.28,0.13,-0.189,0.324,-0.009,0.156,-0.032
0.136,-0.333,-0.059,-0.066,-0.155,0.031,0.261,0.029,0.476,-0.098,0.201,0.039,0.009,0.329,0.083,0.512,0.296,0.055,-0.278,0.109,-0.169,0.332,0,0.137,-0.029
0.121,-0.332,-0.051,-0.052,-0.16,0.042,0.255,0.029,0.466,-0.102,0.187,0.021,0.005,0.317,0.073,0.501,0.301,0.051,-0.275,0.091,-0.148,0.344,0.005,0.116,-0.025
0.107,-0.334,-0.048,-0.043,-0.166,0.054,0.248,0.033,0.454,-0.104,0.171,0.004,-0.001,0.308,0.068,0.487,0.305,0.055,-0.271,0.075,-0.122,0.355,0.01,0.097,-0.02
0.093,-0.338,-0.045,-0.028,-0.174,0.067,0.243,0.036,0.441,-0.102,0.155,-0.011,-0.01,0.301,0.06,0.474,0.308,0.06,-0.271,0.057,-0.107,0.364,0.012,0.077,-0.012
0.078,-0.342,-0.036,-0.017,-0.178,0.08,0.228,0.036,0.427,-0.105,0.135,-0.027,-0.015,0.29,0.046,0.458,0.308,0.065,-0.265,0.04,-0.082,0.37,0.017,0.06,-0.008
0.063,-0.347,-0.028,-0.006,-0.182,0.089,0.216,0.037,0.412,-0.107,0.119,-0.042,-0.024,0.276,0.037,0.442,0.309,0.07,-0.257,0.024,-0.062,0.372,0.019,0.046,0.002
0.048,-0.353,-0.024,0.005,-0.186,0.094,0.205,0.039,0.396,-0.109,0.104,-0.058,-0.033,0.267,0.026,0.423,0.31,0.074,-0.252,0.012,-0.042,0.384,0.023,0.025,0.012
0.033,-0.35,-0.018,0.017,-0.191,0.105,0.19,0.043,0.382,-0.112,0.087,-0.074,-0.038,0.253,0.015,0.409,0.307,0.078,-0.248,-0.007,-0.017,0.394,0.028,0.008,0.015
0.015,-0.353,-0.011,0.031,-0.197,0.114,0.176,0.043,0.361,-0.113,0.076,-0.089,-0.046,0.244,0.002,0.39,0.311,0.08,-0.236,-0.024,0,0.397,0.031,-0.007,0.022
-0.003,-0.352,-0.001,0.042,-0.197,0.122,0.16,0.046,0.347,-0.112,0.06,-0.103,-0.055,0.231,-0.006,0.366,0.306,0.079,-0.228,-0.037,0.023,0.4,0.035,-0.023,0.033
-0.019,-0.354,0.005,0.051,-0.199,0.132,0.145,0.047,0.327,-0.113,0.04,-0.115,-0.059,0.216,-0.012,0.343,0.301,0.087,-0.219,-0.053,0.042,0.406,0.039,-0.04,0.039
-0.039,-0.355,0.012,0.067,-0.195,0.141,0.126,0.048,0.311,-0.111,0.029,-0.126,-0.07,0.2,-0.025,0.322,0.294,0.083,-0.207,-0.072,0.059,0.405,0.041,-0.056,0.049
-0.057,-0.356,0.019,0.078,-0.197,0.148,0.11,0.048,0.292,-0.114,0.014,-0.137,-0.072,0.186,-0.036,0.3,0.289,0.081,-0.195,-0.085,0.082,0.403,0.041,-0.072,0.059
-0.073,-0.348,0.023,0.087,-0.199,0.156,0.102,0.049,0.266,-0.109,0.004,-0.149,-0.075,0.173,-0.042,0.276,0.287,0.084,-0.182,-0.1,0.104,0.403,0.043,-0.089,0.068
-0.088,-0.341,0.03,0.097,-0.206,0.164,0.088,0.05,0.246,-0.11,-0.012,-0.161,-0.081,0.159,-0.05,0.253,0.281,0.081,-0.17,-0.116,0.124,0.397,0.046,-0.105,0.073
-0.103,-0.336,0.036,0.104,-0.206,0.169,0.071,0.055,0.223,-0.109,-0.027,-0.174,-0.085,0.14,-0.059,0.228,0.274,0.078,-0.157,-0.135,0.14,0.386,0.05,-0.124,0.078
-0.121,-0.334,0.044,0.114,-0.204,0.176,0.062,0.054,0.2,-0.11,-0.045,-0.187,-0.092,0.123,-0.068,0.202,0.27,0.078,-0.141,-0.147,0.155,0.381,0.051,-0.143,0.082
-0.132,-0.325,0.053,0.128,-0.204,0.178,0.047,0.054,0.176,-0.11,-0.061,-0.198,-0.094,0.103,-0.075,0.179,0.26,0.077,-0.13,-0.156,0.173,0.373,0.056,-0.161,0.09
-0.142,-0.319,0.059,0.135,-0.202,0.184,0.034,0.05,0.146,-0.109,-0.078,-0.206,-0.098,0.084,-0.084,0.154,0.252,0.078,-0.119,-0.169,0.19,0.369,0.056,-0.178,0.099
-0.155,-0.305,0.063,0.144,-0.198,0.186,0.019,0.051,0.122,-0.107,-0.092,-0.218,-0.104,0.071,-0.093,0.133,0.245,0.076,-0.105,-0.174,0.207,0.365,0.058,-0.189,0.108
-0.169,-0.293,0.072,0.147,-0.202,0.187,0.005,0.051,0.096,-0.104,-0.109,-0.229,-0.104,0.059,-0.099,0.102,0.239,0.078,-0.093,-0.183,0.227,0.354,0.066,-0.204,0.11
-0.182,-0.281,0.076,0.155,-0.198,0.191,-0.005,0.049,0.069,-0.098,-0.122,-0.237,-0.11,0.039,-0.105,0.076,0.231,0.074,-0.077,-0.191,0.242,0.346,0.067,-0.221,0.111
-0.193,-0.271,0.083,0.163,-0.194,0.192,-0.022,0.049,0.045,-0.098,-0.137,-0.248,-0.111,0.022,-0.112,0.053,0.219,0.069,-0.067,-0.199,0.254,0.337,0.072,-0.232,0.111
-0.203,-0.259,0.088,0.171,-0.188,0.194,-0.034,0.049,0.018,-0.09,-0.148,-0.254,-0.116,0.003,-0.121,0.025,0.211,0.07,-0.056,-0.204,0.268,0.331,0.076,-0.245,0.117
-0.215,-0.243,0.094,0.182,-0.183,0.199,-0.048,0.045,-0.003,-0.086,-0.159,-0.262,-0.119,-0.01,-0.125,0,0.198,0.068,-0.045,-0.203,0.285,0.321,0.076,-0.254,0.12
-0.227,-0.228,0.095,0.19,-0.18,0.2,-0.065,0.043,-0.03,-0.078,-0.166,-0.265,-0.122,-0.029,-0.132,-0.027,0.186,0.066,-0.037,-0.208,0.3,0.303,0.077,-0.261,0.13
-0.238,-0.213,0.095,0.196,-0.173,0.203,-0.076,0.043,-0.052,-0.074,-0.181,-0.273,-0.123,-0.044,-0.143,-0.055,0.176,0.061,-0.025,-0.211,0.313,0.292,0.077,-0.266,0.127
-0.248,-0.194,0.1,0.203,-0.166,0.204,-0.091,0.048,-0.074,-0.068,-0.193,-0.279,-0.123,-0.056,-0.145,-0.078,0.167,0.058,-0.008,-0.21,0.323,0.278,0.079,-0.275,0.131
-0.258,-0.183,0.104,0.208,-0.159,0.205,-0.1,0.044,-0.093,-0.062,-0.204,-0.284,-0.124,-0.077,-0.15,-0.099,0.155,0.057,0.003,-0.212,0.335,0.261,0.082,-0.284,0.126
-0.268,-0.166,0.101,0.214,-0.15,0.205,-0.114,0.042,-0.116,-0.062,-0.216,-0.289,-0.125,-0.093,-0.153,-0.116,0.144,0.055,0.02,-0.212,0.339,0.25,0.082,-0.293,0.128
-0.277,-0.151,0.106,0.221,-0.145,0.203,-0.131,0.044,-0.136,-0.057,-0.227,-0.29,-0.126,-0.106,-0.157,-0.134,0.128,0.058,0.031,-0.212,0.353,0.236,0.085,-0.302,0.133
-0.281,-0.135,0.108,0.224,-0.138,0.203,-0.139,0.044,-0.155,-0.049,-0.236,-0.289,-0.128,-0.125,-0.162,-0.153,0.115,0.056,0.044,-0.214,0.361,0.222,0.08,-0.307,0.134
-0.288,-0.118,0.106,0.229,-0.127,0.201,-0.152,0.043,-0.176,-0.047,-0.246,-0.293,-0.126,-0.138,-0.163,-0.168,0.1,0.052,0.057,-0.213,0.365,0.206,0.08,-0.313,0.136
-0.295,-0.104,0.107,0.23,-0.116,0.202,-0.161,0.04,-0.196,-0.041,-0.255,-0.291,-0.124,-0.154,-0.169,-0.183,0.088,0.049,0.074,-0.215,0.369,0.193,0.079,-0.318,0.136
