c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.023,0.181,-0.654,0.212,-0.221,-0.282,0.036,0.252,-0.555,0.155,-0.169,0.091,0.345,-0.583,0.108,-0.225,0.147,-0.285,0.298,-0.03,0.158,0.403,-0.517,0.038,0.277
0.05,0.178,-0.677,0.189,-0.21,-0.297,0.064,0.211,-0.537,0.152,-0.166,0.085,0.39,-0.581,0.123,-0.223,0.149,-0.313,0.281,-0.036,0.139,0.406,-0.486,0.047,0.287
0.075,0.18,-0.695,0.166,-0.192,-0.313,0.083,0.174,-0.517,0.153,-0.159,0.078,0.442,-0.583,0.14,-0.211,0.147,-0.341,0.263,-0.046,0.121,0.413,-0.463,0.055,0.299
0.101,0.18,-0.71,0.139,-0.178,-0.324,0.105,0.136,-0.494,0.149,-0.151,0.072,0.488,-0.583,0.154,-0.199,0.145,-0.369,0.247,-0.048,0.1,0.424,-0.429,0.064,0.307
0.123,0.176,-0.724,0.114,-0.164,-0.328,0.124,0.093,-0.467,0.145,-0.146,0.067,0.525,-0.579,0.164,-0.186,0.142,-0.397,0.225,-0.052,0.083,0.433,-0.402,0.069,0.315
0.146,0.168,-0.734,0.087,-0.154,-0.339,0.147,0.064,-0.449,0.144,-0.138,0.063,0.566,-0.58,0.176,-0.173,0.139,-0.424,0.207,-0.057,0.076,0.438,-0.371,0.075,0.321
0.169,0.163,-0.743,0.055,-0.14,-0.346,0.168,0.027,-0.423,0.141,-0.131,0.056,0.604,-0.568,0.188,-0.163,0.136,-0.442,0.181,-0.06,0.058,0.438,-0.338,0.086,0.327
0.192,0.157,-0.755,0.027,-0.13,-0.352,0.186,-0.008,-0.401,0.138,-0.128,0.046,0.64,-0.556,0.194,-0.147,0.135,-0.46,0.157,-0.067,0.036,0.433,-0.302,0.094,0.334
0.215,0.152,-0.766,-0.003,-0.115,-0.358,0.214,-0.039,-0.373,0.137,-0.114,0.035,0.677,-0.539,0.209,-0.135,0.134,-0.479,0.134,-0.074,0.013,0.434,-0.269,0.099,0.335
0.238,0.145,-0.774,-0.031,-0.101,-0.362,0.236,-0.08,-0.346,0.133,-0.102,0.027,0.709,-0.519,0.222,-0.124,0.13,-0.504,0.11,-0.077,-0.003,0.431,-0.24,0.106,0.34
0.259,0.141,-0.778,-0.061,-0.084,-0.367,0.248,-0.113,-0.312,0.135,-0.094,0.02,0.741,-0.496,0.229,-0.103,0.128,-0.522,0.088,-0.075,-0.022,0.427,-0.213,0.113,0.346
0.284,0.136,-0.775,-0.09,-0.071,-0.365,0.263,-0.14,-0.286,0.131,-0.086,0.012,0.763,-0.471,0.238,-0.084,0.126,-0.536,0.065,-0.074,-0.036,0.427,-0.178,0.121,0.348
0.305,0.131,-0.771,-0.118,-0.057,-0.372,0.276,-0.172,-0.26,0.127,-0.081,0.004,0.784,-0.441,0.241,-0.065,0.123,-0.549,0.043,-0.083,-0.05,0.417,-0.148,0.127,0.35
0.328,0.126,-0.772,-0.147,-0.04,-0.376,0.291,-0.2,-0.234,0.122,-0.072,-0.002,0.813,-0.413,0.254,-0.051,0.12,-0.564,0.024,-0.087,-0.07,0.405,-0.114,0.134,0.348
0.344,0.121,-0.767,-0.172,-0.021,-0.378,0.303,-0.233,-0.202,0.12,-0.06,-0.014,0.836,-0.377,0.259,-0.032,0.12,-0.579,0.002,-0.092,-0.089,0.397,-0.08,0.137,0.351
0.36,0.117,-0.759,-0.194,-0.006,-0.377,0.315,-0.265,-0.173,0.113,-0.052,-0.018,0.858,-0.347,0.266,-0.017,0.115,-0.592,-0.018,-0.095,-0.108,0.389,-0.049,0.143,0.351
0.378,0.112,-0.745,-0.22,0.01,-0.375,0.327,-0.294,-0.145,0.111,-0.041,-0.022,0.878,-0.316,0.271,-0.006,0.11,-0.604,-0.037,-0.102,-0.126,0.382,-0.018,0.15,0.348
0.391,0.106,-0.729,-0.239,0.027,-0.372,0.333,-0.322,-0.112,0.105,-0.034,-0.026,0.891,-0.282,0.269,0.013,0.101,-0.613,-0.056,-0.102,-0.14,0.372,0.011,0.153,0.345
0.407,0.103,-0.717,-0.266,0.045,-0.366,0.342,-0.345,-0.08,0.096,-0.025,-0.032,0.905,-0.249,0.271,0.026,0.101,-0.615,-0.077,-0.104,-0.151,0.359,0.046,0.157,0.337
0.419,0.099,-0.699,-0.291,0.059,-0.358,0.347,-0.372,-0.053,0.087,-0.015,-0.036,0.917,-0.217,0.274,0.041,0.096,-0.622,-0.097,-0.106,-0.164,0.35,0.083,0.158,0.33
0.428,0.09,-0.688,-0.314,0.072,-0.356,0.355,-0.401,-0.021,0.08,-0.005,-0.043,0.928,-0.181,0.273,0.053,0.09,-0.629,-0.116,-0.109,-0.177,0.334,0.112,0.16,0.322
0.441,0.085,-0.671,-0.336,0.087,-0.347,0.367,-0.427,0.012,0.074,0.007,-0.048,0.934,-0.144,0.275,0.063,0.083,-0.626,-0.137,-0.107,-0.193,0.324,0.146,0.162,0.312
0.453,0.079,-0.644,-0.357,0.1,-0.343,0.377,-0.444,0.045,0.068,0.017,-0.054,0.936,-0.107,0.276,0.078,0.075,-0.623,-0.158,-0.102,-0.198,0.304,0.17,0.166,0.307
0.466,0.072,-0.624,-0.381,0.118,-0.332,0.379,-0.468,0.076,0.06,0.024,-0.056,0.936,-0.074,0.284,0.09,0.068,-0.618,-0.177,-0.104,-0.211,0.29,0.198,0.171,0.294
0.477,0.064,-0.603,-0.397,0.134,-0.322,0.382,-0.49,0.111,0.052,0.031,-0.064,0.936,-0.039,0.284,0.109,0.06,-0.614,-0.193,-0.106,-0.22,0.275,0.23,0.171,0.285
0.482,0.059,-0.582,-0.411,0.147,-0.315,0.388,-0.506,0.146,0.044,0.038,-0.071,0.934,0.001,0.28,0.125,0.06,-0.61,-0.212,-0.107,-0.231,0.259,0.258,0.167,0.274
0.489,0.052,-0.559,-0.432,0.16,-0.305,0.393,-0.527,0.173,0.038,0.045,-0.072,0.928,0.035,0.282,0.136,0.06,-0.602,-0.233,-0.106,-0.243,0.241,0.288,0.169,0.265
0.494,0.046,-0.536,-0.443,0.172,-0.298,0.397,-0.546,0.201,0.035,0.055,-0.08,0.919,0.071,0.28,0.152,0.048,-0.594,-0.247,-0.111,-0.257,0.228,0.316,0.169,0.258
0.495,0.038,-0.512,-0.454,0.188,-0.286,0.401,-0.559,0.228,0.028,0.065,-0.085,0.909,0.105,0.278,0.166,0.038,-0.587,-0.267,-0.114,-0.269,0.208,0.341,0.172,0.248
0.499,0.029,-0.483,-0.463,0.2,-0.276,0.403,-0.571,0.256,0.022,0.069,-0.091,0.899,0.136,0.276,0.174,0.031,-0.569,-0.281,-0.113,-0.279,0.192,0.371,0.171,0.237
0.496,0.014,-0.454,-0.473,0.213,-0.263,0.397,-0.581,0.281,0.015,0.079,-0.096,0.887,0.17,0.277,0.188,0.026,-0.56,-0.291,-0.116,-0.284,0.169,0.389,0.169,0.226
0.492,0.008,-0.424,-0.482,0.225,-0.247,0.395,-0.599,0.307,0.007,0.089,-0.099,0.876,0.202,0.269,0.194,0.021,-0.545,-0.304,-0.12,-0.291,0.154,0.416,0.165,0.214
0.489,0.001,-0.393,-0.489,0.233,-0.237,0.395,-0.606,0.329,-0.002,0.095,-0.103,0.858,0.234,0.257,0.204,0.014,-0.527,-0.313,-0.12,-0.297,0.136,0.436,0.162,0.205
0.482,-0.006,-0.362,-0.499,0.241,-0.227,0.393,-0.615,0.353,-0.008,0.103,-0.103,0.832,0.266,0.249,0.211,0.008,-0.511,-0.325,-0.119,-0.307,0.117,0.454,0.162,0.19
0.48,-0.013,-0.33,-0.506,0.253,-0.216,0.389,-0.626,0.371,-0.014,0.112,-0.107,0.808,0.29,0.247,0.219,-0.002,-0.493,-0.336,-0.113,-0.308,0.099,0.468,0.163,0.176
0.471,-0.024,-0.296,-0.506,0.263,-0.199,0.382,-0.625,0.394,-0.022,0.114,-0.112,0.789,0.317,0.239,0.225,-0.011,-0.474,-0.341,-0.115,-0.313,0.082,0.485,0.161,0.161
0.458,-0.032,-0.258,-0.508,0.271,-0.184,0.375,-0.629,0.411,-0.031,0.121,-0.111,0.765,0.346,0.228,0.229,-0.015,-0.454,-0.35,-0.109,-0.315,0.067,0.5,0.158,0.145
0.448,-0.04,-0.222,-0.509,0.277,-0.17,0.372,-0.631,0.43,-0.039,0.124,-0.114,0.742,0.372,0.217,0.235,-0.017,-0.43,-0.353,-0.108,-0.313,0.046,0.513,0.155,0.131
0.439,-0.044,-0.187,-0.511,0.288,-0.153,0.362,-0.63,0.449,-0.048,0.13,-0.113,0.713,0.397,0.204,0.241,-0.023,-0.412,-0.362,-0.105,-0.315,0.027,0.525,0.153,0.116
0.429,-0.046,-0.155,-0.51,0.291,-0.137,0.357,-0.625,0.465,-0.055,0.134,-0.116,0.68,0.42,0.188,0.246,-0.031,-0.393,-0.371,-0.101,-0.316,0.013,0.537,0.151,0.101
0.417,-0.052,-0.117,-0.507,0.295,-0.119,0.342,-0.617,0.481,-0.058,0.139,-0.12,0.644,0.441,0.18,0.252,-0.04,-0.372,-0.376,-0.098,-0.32,-0.005,0.544,0.148,0.084
0.404,-0.058,-0.084,-0.502,0.299,-0.1,0.329,-0.611,0.494,-0.062,0.143,-0.123,0.61,0.465,0.167,0.254,-0.049,-0.352,-0.38,-0.09,-0.313,-0.025,0.553,0.144,0.067
0.392,-0.065,-0.048,-0.498,0.303,-0.082,0.315,-0.599,0.503,-0.068,0.148,-0.123,0.577,0.486,0.154,0.26,-0.055,-0.323,-0.383,-0.083,-0.31,-0.047,0.564,0.138,0.048
0.374,-0.071,-0.013,-0.489,0.303,-0.062,0.299,-0.59,0.516,-0.076,0.15,-0.123,0.535,0.507,0.142,0.262,-0.064,-0.292,-0.383,-0.085,-0.307,-0.067,0.577,0.131,0.028
0.36,-0.075,0.019,-0.486,0.303,-0.044,0.285,-0.583,0.526,-0.082,0.16,-0.123,0.491,0.527,0.133,0.266,-0.066,-0.261,-0.386,-0.078,-0.3,-0.091,0.581,0.127,0.013
0.344,-0.08,0.049,-0.481,0.301,-0.025,0.267,-0.576,0.541,-0.089,0.16,-0.125,0.455,0.543,0.12,0.271,-0.068,-0.234,-0.386,-0.076,-0.294,-0.117,0.582,0.12,-0.002
0.328,-0.083,0.09,-0.471,0.3,-0.01,0.248,-0.56,0.55,-0.09,0.166,-0.124,0.41,0.555,0.108,0.273,-0.072,-0.206,-0.388,-0.073,-0.291,-0.136,0.585,0.112,-0.017
0.308,-0.087,0.12,-0.461,0.298,0.007,0.234,-0.544,0.559,-0.092,0.164,-0.124,0.371,0.572,0.097,0.276,-0.069,-0.175,-0.387,-0.068,-0.282,-0.157,0.583,0.104,-0.035
0.289,-0.093,0.154,-0.447,0.297,0.025,0.218,-0.533,0.566,-0.097,0.165,-0.116,0.327,0.585,0.086,0.273,-0.07,-0.143,-0.384,-0.059,-0.271,-0.178,0.587,0.092,-0.052
0.273,-0.101,0.181,-0.434,0.293,0.036,0.201,-0.522,0.569,-0.103,0.165,-0.11,0.279,0.602,0.073,0.275,-0.066,-0.11,-0.38,-0.052,-0.261,-0.193,0.583,0.085,-0.068
0.253,-0.107,0.214,-0.42,0.285,0.054,0.184,-0.505,0.575,-0.109,0.17,-0.105,0.233,0.608,0.065,0.275,-0.063,-0.075,-0.377,-0.045,-0.257,-0.211,0.579,0.076,-0.083
0.232,-0.114,0.248,-0.4,0.277,0.071,0.168,-0.488,0.578,-0.112,0.17,-0.106,0.19,0.616,0.054,0.269,-0.062,-0.042,-0.369,-0.043,-0.248,-0.226,0.57,0.067,-0.092
0.211,-0.12,0.28,-0.388,0.274,0.089,0.148,-0.464,0.578,-0.113,0.165,-0.106,0.152,0.621,0.04,0.266,-0.055,-0.013,-0.359,-0.029,-0.24,-0.238,0.563,0.058,-0.105
0.189,-0.123,0.314,-0.368,0.268,0.102,0.132,-0.442,0.578,-0.115,0.162,-0.105,0.11,0.626,0.024,0.258,-0.054,0.011,-0.348,-0.026,-0.23,-0.248,0.555,0.046,-0.119
0.166,-0.13,0.347,-0.346,0.263,0.117,0.114,-0.416,0.576,-0.116,0.163,-0.1,0.066,0.628,0.014,0.247,-0.049,0.047,-0.341,-0.012,-0.218,-0.258,0.547,0.036,-0.134
0.146,-0.135,0.376,-0.329,0.253,0.136,0.095,-0.396,0.573,-0.119,0.161,-0.095,0.028,0.634,0,0.238,-0.045,0.082,-0.331,-0.01,-0.204,-0.27,0.536,0.026,-0.149
0.123,-0.142,0.409,-0.309,0.241,0.15,0.079,-0.381,0.567,-0.122,0.161,-0.091,-0.018,0.634,-0.01,0.231,-0.04,0.115,-0.317,-0.002,-0.196,-0.285,0.525,0.019,-0.16
0.1,-0.142,0.439,-0.293,0.231,0.164,0.06,-0.354,0.562,-0.121,0.157,-0.091,-0.059,0.628,-0.021,0.224,-0.034,0.145,-0.307,0.001,-0.188,-0.294,0.509,0.013,-0.174
0.075,-0.146,0.463,-0.272,0.226,0.182,0.041,-0.326,0.556,-0.123,0.147,-0.089,-0.095,0.621,-0.038,0.219,-0.031,0.175,-0.294,0.003,-0.177,-0.308,0.5,0.005,-0.185
0.052,-0.146,0.485,-0.252,0.219,0.192,0.023,-0.303,0.549,-0.124,0.142,-0.085,-0.129,0.619,-0.054,0.215,-0.025,0.203,-0.282,0.004,-0.165,-0.312,0.487,-0.001,-0.198
0.032,-0.144,0.506,-0.233,0.213,0.205,0.007,-0.277,0.54,-0.123,0.141,-0.081,-0.169,0.611,-0.065,0.206,-0.013,0.232,-0.27,0.011,-0.151,-0.318,0.469,-0.006,-0.207
0.009,-0.142,0.527,-0.211,0.204,0.217,-0.007,-0.251,0.529,-0.122,0.14,-0.074,-0.21,0.606,-0.074,0.194,-0.009,0.265,-0.258,0.011,-0.137,-0.329,0.452,-0.016,-0.217
-0.012,-0.145,0.543,-0.192,0.195,0.228,-0.031,-0.223,0.517,-0.124,0.135,-0.071,-0.244,0.592,-0.084,0.186,-0.003,0.3,-0.244,0.017,-0.124,-0.336,0.434,-0.023,-0.228
-0.029,-0.147,0.559,-0.174,0.185,0.236,-0.049,-0.196,0.503,-0.126,0.129,-0.067,-0.287,0.581,-0.098,0.181,0.002,0.326,-0.23,0.018,-0.113,-0.345,0.413,-0.03,-0.234
-0.045,-0.148,0.574,-0.15,0.18,0.243,-0.067,-0.167,0.491,-0.127,0.124,-0.063,-0.328,0.57,-0.11,0.168,0.006,0.353,-0.218,0.027,-0.097,-0.342,0.391,-0.034,-0.246
-0.065,-0.145,0.585,-0.128,0.172,0.258,-0.091,-0.135,0.475,-0.127,0.121,-0.061,-0.358,0.553,-0.122,0.16,0.007,0.381,-0.206,0.027,-0.084,-0.338,0.371,-0.044,-0.253
-0.086,-0.15,0.594,-0.106,0.161,0.264,-0.111,-0.105,0.456,-0.129,0.12,-0.052,-0.398,0.538,-0.135,0.15,0.01,0.408,-0.186,0.032,-0.072,-0.341,0.349,-0.05,-0.258
-0.106,-0.144,0.61,-0.08,0.146,0.273,-0.127,-0.073,0.439,-0.128,0.12,-0.051,-0.432,0.522,-0.141,0.138,0.017,0.427,-0.168,0.045,-0.058,-0.34,0.325,-0.058,-0.263
-0.122,-0.144,0.622,-0.053,0.129,0.281,-0.143,-0.045,0.415,-0.129,0.112,-0.044,-0.466,0.501,-0.148,0.123,0.028,0.454,-0.154,0.053,-0.044,-0.344,0.298,-0.064,-0.27
-0.145,-0.147,0.63,-0.031,0.118,0.285,-0.163,-0.014,0.397,-0.125,0.104,-0.037,-0.504,0.481,-0.157,0.112,0.03,0.473,-0.134,0.058,-0.027,-0.346,0.27,-0.072,-0.278
-0.162,-0.146,0.638,-0.004,0.105,0.292,-0.18,0.016,0.378,-0.123,0.097,-0.032,-0.531,0.462,-0.165,0.102,0.036,0.492,-0.119,0.067,-0.011,-0.342,0.24,-0.075,-0.281
-0.172,-0.141,0.642,0.022,0.093,0.299,-0.186,0.045,0.351,-0.117,0.09,-0.026,-0.559,0.444,-0.175,0.094,0.045,0.509,-0.1,0.073,0.001,-0.342,0.211,-0.081,-0.286
-0.186,-0.136,0.648,0.046,0.076,0.304,-0.199,0.069,0.329,-0.113,0.081,-0.018,-0.583,0.42,-0.181,0.084,0.049,0.527,-0.08,0.08,0.017,-0.34,0.187,-0.083,-0.289
-0.202,-0.132,0.649,0.065,0.058,0.308,-0.214,0.101,0.306,-0.111,0.075,-0.013,-0.61,0.398,-0.188,0.071,0.054,0.539,-0.057,0.082,0.028,-0.344,0.167,-0.09,-0.288
-0.214,-0.13,0.651,0.086,0.043,0.308,-0.219,0.127,0.282,-0.106,0.065,-0.007,-0.638,0.373,-0.197,0.055,0.058,0.548,-0.035,0.09,0.041,-0.342,0.137,-0.099,-0.29
-0.224,-0.123,0.65,0.112,0.031,0.313,-0.228,0.152,0.256,-0.101,0.056,-0.003,-0.654,0.351,-0.198,0.042,0.067,0.565,-0.02,0.093,0.056,-0.34,0.111,-0.105,-0.286
-0.235,-0.118,0.644,0.129,0.018,0.311,-0.24,0.169,0.226,-0.097,0.048,0.007,-0.673,0.325,-0.207,0.029,0.072,0.582,-0.004,0.092,0.075,-0.338,0.083,-0.111,-0.286
-0.247,-0.112,0.64,0.148,0.007,0.312,-0.248,0.194,0.202,-0.09,0.043,0.009,-0.698,0.298,-0.212,0.018,0.071,0.589,0.014,0.098,0.085,-0.33,0.064,-0.118,-0.283
-0.253,-0.104,0.635,0.165,-0.007,0.311,-0.259,0.22,0.178,-0.088,0.035,0.014,-0.71,0.274,-0.214,0.004,0.076,0.592,0.032,0.1,0.095,-0.326,0.047,-0.125,-0.28
-0.261,-0.1,0.626,0.184,-0.02,0.311,-0.268,0.238,0.152,-0.083,0.03,0.021,-0.728,0.245,-0.221,-0.009,0.079,0.596,0.053,0.105,0.105,-0.322,0.023,-0.131,-0.28
-0.273,-0.097,0.616,0.202,-0.037,0.309,-0.285,0.261,0.126,-0.08,0.023,0.027,-0.746,0.215,-0.226,-0.022,0.079,0.595,0.066,0.109,0.116,-0.308,0,-0.136,-0.276
-0.281,-0.088,0.602,0.224,-0.049,0.307,-0.293,0.288,0.101,-0.075,0.019,0.031,-0.763,0.191,-0.23,-0.036,0.081,0.597,0.084,0.11,0.129,-0.295,-0.025,-0.147,-0.268
-0.288,-0.081,0.585,0.246,-0.06,0.306,-0.298,0.306,0.073,-0.07,0.011,0.033,-0.774,0.162,-0.228,-0.049,0.082,0.599,0.098,0.122,0.143,-0.281,-0.054,-0.148,-0.264
-0.293,-0.076,0.566,0.266,-0.074,0.303,-0.314,0.326,0.047,-0.065,0.006,0.038,-0.781,0.131,-0.229,-0.063,0.086,0.599,0.111,0.127,0.152,-0.274,-0.078,-0.15,-0.258
-0.298,-0.067,0.55,0.282,-0.086,0.293,-0.32,0.346,0.025,-0.06,-0.003,0.041,-0.787,0.098,-0.233,-0.072,0.084,0.591,0.126,0.134,0.163,-0.261,-0.104,-0.151,-0.258
-0.3,-0.06,0.532,0.3,-0.095,0.289,-0.325,0.375,0.004,-0.053,-0.012,0.041,-0.788,0.07,-0.231,-0.08,0.082,0.585,0.142,0.14,0.169,-0.248,-0.13,-0.152,-0.25
-0.304,-0.055,0.515,0.314,-0.105,0.279,-0.33,0.393,-0.021,-0.045,-0.017,0.046,-0.788,0.039,-0.233,-0.091,0.086,0.582,0.156,0.145,0.183,-0.239,-0.157,-0.154,-0.246
-0.31,-0.05,0.49,0.329,-0.119,0.271,-0.334,0.412,-0.046,-0.041,-0.022,0.049,-0.786,0.007,-0.233,-0.096,0.087,0.58,0.168,0.153,0.191,-0.222,-0.181,-0.155,-0.237
-0.311,-0.041,0.469,0.342,-0.133,0.263,-0.339,0.432,-0.069,-0.034,-0.03,0.055,-0.783,-0.019,-0.229,-0.099,0.09,0.578,0.18,0.161,0.199,-0.208,-0.203,-0.155,-0.229
-0.31,-0.031,0.449,0.354,-0.142,0.254,-0.337,0.446,-0.093,-0.026,-0.036,0.059,-0.778,-0.047,-0.224,-0.106,0.09,0.568,0.193,0.168,0.209,-0.196,-0.231,-0.154,-0.22
-0.309,-0.024,0.426,0.364,-0.148,0.245,-0.339,0.458,-0.123,-0.02,-0.046,0.062,-0.766,-0.079,-0.22,-0.107,0.093,0.555,0.206,0.176,0.213,-0.187,-0.254,-0.153,-0.215
-0.314,-0.016,0.406,0.376,-0.158,0.236,-0.337,0.469,-0.146,-0.015,-0.052,0.068,-0.759,-0.106,-0.222,-0.103,0.099,0.545,0.221,0.179,0.217,-0.176,-0.277,-0.154,-0.204
